"model","bic","r_squared","rmse","mae","aic"
"power_model",1631.75721319421,0.775925471251005,3.87879323871563,2.980869358857,1620.7372433927
"elmamoun_2013_M1",1632.43986707029,0.77539920009681,3.88334551835624,2.98741916288469,1621.41989726878
"hui_gadow_1993_III",1632.43986707029,0.77539920009681,3.88334551835624,2.98741916288469,1621.41989726878
"huang_1992_IV",1637.06113653699,0.776209734479399,3.87633211962211,2.97317301322334,1622.3678434683
"elmamoun_2013_M22",1637.81078663363,0.775632481317127,3.88132827947079,2.98269529874628,1623.11749356495
"elmamoun_2013_M18",1634.34304223298,0.773925469791907,3.89606507835164,2.97957126595329,1623.32307243147
"larsen_hann_1987",1638.75839742447,0.774900661269299,3.88765299498893,2.99643137811294,1624.06510435579
"elmamoun_2013_M3",1639.82999830972,0.774070209950583,3.89481768580927,3.00844752203819,1625.13670524104
"elmamoun_2013_M21",1639.85676138237,0.77404943038549,3.89499679179786,3.00865903184981,1625.16346831368
"huang_1992_I",1645.35571566178,0.769739101596124,3.93197258782753,3.03580068454974,1630.66242259309
"ratkowsky_1990",1645.64366917417,0.769511138536223,3.93391847349161,3.03806535733793,1630.95037610549
"elmamoun_2013_M4",1646.54621359147,0.768795161323978,3.94002378380281,3.03210658209644,1631.85292052278
"strand_1958",1647.79811385119,0.767798360988891,3.94850802023449,3.0390743894804,1633.1048207825
"elmamoun_2013_M11",1649.22525191532,0.766656788058129,3.95820214513564,3.10458874343942,1634.53195884664
"elmamoun_2013_M12",1648.85893070568,0.762362238710846,3.99446030971949,3.06857220875241,1637.83896090416
"linear_model_II",1651.74443306476,0.759994145087689,4.01431365062913,3.05663045172073,1640.72446326325
"hyperbolic_model_I",1653.05154507892,0.758913663427708,4.02333951712839,3.0925223645057,1642.03157527741
"pearl_1920",1661.1496250628,0.75689641950891,4.0401367163344,3.18217679022083,1646.45633199411
"lebedev_M23",1662.44121510668,0.755815017406918,4.04911265246777,3.1923415078427,1647.747922038
"linear_model_I",1668.04111122693,0.746169772222484,4.12830764463415,3.29479139078866,1657.02114142542
"elmamoun_2013_M6",1672.94634380945,0.741854825553713,4.16324903054715,3.21488584648279,1661.92637400793
"elmamoun_2013_M7",1672.94634382719,0.741854825537978,4.16324903067403,3.21488374841632,1661.92637402567
"elmamoun_2013_M13",1672.94634382719,0.741854825537978,4.16324903067403,3.21488374841632,1661.92637402567
"elmamoun_2013_M14",1678.7893770668,0.736619100785602,4.20525680305035,3.2554044559403,1667.76940726529
"elmamoun_2013_M8",1691.36221128916,0.724990157951385,4.29709051979148,3.34095032091132,1680.34224148765
"hui_gadow_1993_II",1695.79344144845,0.720770372389173,4.32993256463964,3.36048821451225,1684.77347164693
"elmamoun_2013_M10",1695.79344147596,0.720770372362774,4.32993256484432,3.36048517201307,1684.77347167445
"wykoff_1982_II",1695.79344147596,0.720770372362774,4.32993256484432,3.36048517201307,1684.77347167445
"wykoff_1982_III",1695.79344147596,0.720770372362774,4.32993256484432,3.36048517201307,1684.77347167445
"elmamoun_2013_M15",1696.36321492444,0.720223109528081,4.33417361059974,3.37291164595039,1685.34324512293
"exponential_model",1699.95510893242,0.716748344606723,4.3610052788281,3.38553570279557,1688.93513913091
"elmamoun_2013_M16",1700.33372243307,0.716379572453005,4.36384320435243,3.39310866342165,1689.31375263155
"elmamoun_2013_M17",1705.02440798121,0.711770794564592,4.39915613550451,3.42551547041683,1694.0044381797
"elmamoun_2013_M2",1705.02440799232,0.711770794553587,4.39915613558849,3.42551285771942,1694.00443819081
"schumacher_1939",1705.02440800588,0.71177079454016,4.39915613569095,3.42552560172752,1694.00443820436
"lebedev_M19",1744.67050052107,0.676078589103163,4.66358838234943,3.70670081437273,1729.97720745238
"lebedev_M16_b",2067.02820364183,-3.46404602780126e-08,8.19408361955796,6.1879123537212,2056.00823384032
"lebedev_M3",2067.02821290241,-6.64637551661684e-08,8.19408374993932,6.18791242301088,2056.0082431009
"lebedev_M4",2067.02873328742,-1.85473012770387e-06,8.19409107653777,6.18791703075089,2056.00876348591
"lebedev_M5",2072.71038994775,-0.0197183360786737,8.27447595666367,6.22307512966271,2061.69042014624
"lebedev_M9",2073.5853910425,-0.0227891177136339,8.28692547698618,6.23285358125804,2062.56542124098
"lebedev_M8",2521.3444806746,-3.76465129688227,17.8861119662251,14.8545476241207,2510.32451087309
"lebedev_M29_b",2685.98468010914,-7.2276651891178,23.5038328155196,22.0261010657488,2671.29138704046
"elmamoun_2013_M5",2705.17239850451,-7.78845963679773,24.2916360273491,22.8772529657187,2690.47910543583
