"model","bic","r_squared","rmse","mae","aic"
"elmamoun_2013_M10",10498.2528669853,0.433480745644996,2.86569679524586,2.27150046158004,10481.2767683105
"wykoff_1982_II",10498.2528669853,0.433480745644996,2.86569679524586,2.27150046158004,10481.2767683105
"wykoff_1982_III",10498.2528669853,0.433480745644996,2.86569679524586,2.27150046158004,10481.2767683105
"hui_gadow_1993_II",10498.2528669853,0.433480745644996,2.86569679524586,2.27150046154168,10481.2767683105
"elmamoun_2013_M8",10498.2546134415,0.433480278725948,2.86569797618378,2.27138838574462,10481.2785147667
"elmamoun_2013_M15",10498.4191372718,0.433436291178547,2.86580922789668,2.27067813305742,10481.443038597
"exponential_model",10498.503515251,0.433413730323112,2.86586628632017,2.27052722153562,10481.5274165762
"elmamoun_2013_M16",10498.5104111265,0.433411886474727,2.86587094952761,2.27050406547581,10481.5343124517
"elmamoun_2013_M14",10499.0661720559,0.433263265033587,2.86624679746086,2.27369893486762,10482.0900733811
"schumacher_1939",10499.3028397062,0.433199963598031,2.86640686514275,2.26991496272157,10482.3267410314
"elmamoun_2013_M2",10499.3028397062,0.433199963598031,2.86640686514275,2.26991496273124,10482.3267410314
"elmamoun_2013_M17",10499.3028397062,0.433199963598026,2.86640686514277,2.26991496235314,10482.3267410314
"elmamoun_2013_M6",10500.1121808337,0.432983435897527,2.86695432207926,2.2750954260371,10483.1360821589
"elmamoun_2013_M7",10500.1121808345,0.432983435897324,2.86695432207977,2.27509542419412,10483.1360821597
"elmamoun_2013_M13",10500.1121808345,0.432983435897324,2.86695432207977,2.27509542419412,10483.1360821597
"huang_1992_I",10505.9191664824,0.433478713781185,2.86570193425953,2.27148185153489,10483.2843682493
"strand_1958",10505.9409369687,0.433472893343592,2.86571665532724,2.27157764407213,10483.3061387356
"elmamoun_2013_M11",10506.0264777492,0.433450023051441,2.86577449820442,2.27182266526444,10483.3916795162
"elmamoun_2013_M4",10506.0280406445,0.433449605185194,2.8657755550487,2.27182388193326,10483.3932424114
"ratkowsky_1986",10506.2742162202,0.433383782168912,2.86594202612885,2.27217587077887,10483.6394179872
"peschel_1938",10506.2742162204,0.433383782168863,2.86594202612898,2.27217587798506,10483.6394179874
"huang_1992_IV",10506.3493786322,0.433363683538931,2.86599285506361,2.27245415170009,10483.7145803992
"elmamoun_2013_M22",10506.5734673838,0.433303757376113,2.8661444014866,2.27252757190164,10483.9386691507
"elmamoun_2013_M20",10506.5734673845,0.433303757375919,2.86614440148709,2.2725277788816,10483.9386691514
"hyperbolic_model_I",10505.7268310539,0.431479037054649,2.87075508029628,2.27966853865414,10488.7507323791
"gompertz_model",10514.2633033931,0.43124348462414,2.87134973146318,2.27821100520062,10491.62850516
"elmamoun_2013_M5",10515.8864896855,0.430807641555908,2.87244969092224,2.28073259750595,10493.2516914524
"elmamoun_2013_M12",10511.0192148631,0.430057332629829,2.87434229789836,2.283281686901,10494.0431161883
"linear_model_II",10511.485179203,0.429931989467777,2.87465834665806,2.2831631633019,10494.5090805281
"pearl_1920",10521.4129696163,0.429321216019919,2.87619789538339,2.28303499046439,10498.7781713832
"elmamoun_2013_M18",10532.2342478574,0.424322512817522,2.88876706192608,2.29648867998187,10515.2581491826
"power_model",10562.1070447984,0.416149371172053,2.90920132515957,2.31525418730247,10545.1309461236
"elmamoun_2013_M1",10568.783765946,0.4143068248321,2.91378821394632,2.31936661195971,10551.8076672712
"hui_gadow_1993_III",10568.783765946,0.4143068248321,2.91378821394632,2.31936661195971,10551.8076672712
"larsen_hann_1987",10578.0397007827,0.41386518138628,2.91488658167877,2.32040658309254,10555.4049025497
"elmamoun_2013_M19",10581.5580242951,0.412891172476982,2.91730748119759,2.32248895959571,10558.923226062
"yang_1978",10581.5580242951,0.412891172476982,2.91730748119759,2.32248895959571,10558.923226062
"elmamoun_2013_M21",10584.9935712318,0.411938517480662,2.91967336375581,2.3246929996115,10562.3587729987
"elmamoun_2013_M3",10585.5530958122,0.411783218613702,2.92005886089097,2.3249268240396,10562.9182975791
"linear_model_I",10679.5264377389,0.382883500762643,2.99093158832344,2.38355708410672,10662.5503390641
"ratkowsky_1990",10867.2731595901,0.328143288829019,3.12076617694284,2.48100427750982,10844.6383613571
"logistic_model_1.3",NA,NA,NA,NA,NA
