"model","bic","r_squared","rmse","mae","aic"
"elmamoun_2013_M22",492618.859630449,0.695626365979981,4.29190616432824,3.3240459352741,492581.427765949
"elmamoun_2013_M20",492618.859630489,0.695626365979837,4.29190616432926,3.32404594799905,492581.427765989
"peschel_1938",492673.655017453,0.695431566428817,4.29327935762373,3.32553508704663,492636.223152954
"huang_1992_I",492680.356236754,0.695407734801578,4.29344732288311,3.32518615707695,492642.924372255
"elmamoun_2013_M4",492739.325327419,0.695197941890828,4.294925659447,3.32703948186518,492701.89346292
"elmamoun_2013_M7",492765.452064514,0.695064508352797,4.2958656537885,3.3288968592312,492737.378166139
"elmamoun_2013_M13",492765.452064514,0.695064508352797,4.2958656537885,3.3288968592312,492737.378166139
"elmamoun_2013_M6",492765.45206453,0.69506450835274,4.2958656537889,3.3288968577326,492737.378166155
"strand_1958",492782.323769863,0.695044876279663,4.2960039377758,3.3280339936357,492744.891905363
"huang_1992",492793.3457893,0.695005627781849,4.29628038218222,3.32464444885894,492755.9139248
"huang_1992_IV",492795.718218072,0.694997179098962,4.2963398876395,3.3289444591113,492758.286353572
"elmamoun_2013_M14",492942.324614697,0.694434110210188,4.30030381795799,3.33449022464318,492914.250716323
"hyperbolic_model_I",493146.239242415,0.693705712865026,4.30542622449252,3.33421215417474,493118.16534404
"pearl_1920",493449.145638004,0.692661264436805,4.31276062297931,3.33816647775874,493411.713773504
"linear_model_II",493522.866278844,0.692355806519777,4.31490327465391,3.34541771027522,493494.79238047
"elmamoun_2013_M12",493525.110442871,0.692347745184293,4.31495980693333,3.34297373280398,493497.036544496
"lebedev_M23",493581.584261037,0.69218563823019,4.31609646831352,3.34121013972165,493544.152396538
"elmamoun_2013_M8",493666.725894258,0.691838616183562,4.31852871143427,3.35461558217785,493638.651995883
"elmamoun_2013_M10",493993.575601174,0.690660323255172,4.32677704699369,3.36288703963866,493965.501702799
"wykoff_1982_II",493993.575601174,0.690660323255172,4.32677704699369,3.36288703963866,493965.501702799
"wykoff_1982_III",493993.575601174,0.690660323255172,4.32677704699369,3.36288703963866,493965.501702799
"hui_gadow_1993_II",493993.575602278,0.690660323251182,4.32677704702159,3.36288674867092,493965.501703903
"elmamoun_2013_M15",494072.328286817,0.69037574699065,4.32876679336278,3.36532206808581,494044.254388442
"elmamoun_2013_M16",494427.358138917,0.689089577227772,4.33774825887651,3.37421368071115,494399.284240542
"exponential_model",494433.304588045,0.689067989543764,4.33789884937853,3.37444461319233,494405.23068967
"elmamoun_2013_M2",494919.025685405,0.687299581488147,4.35021713533315,3.38683772210424,494890.95178703
"schumacher_1939",494919.025685568,0.687299581487551,4.35021713533729,3.38683797005342,494890.951787193
"elmamoun_2013_M17",494919.025685927,0.68729958148624,4.3502171353464,3.38683748548946,494890.951787552
"elmamoun_2013_M18",495528.12856711,0.68506774507802,4.36571393356009,3.38187501913435,495500.054668736
"power_model",499429.475835776,0.670390015047944,4.46628963416653,3.46927823376648,499401.401937402
"elmamoun_2013_M1",500055.5561936,0.667971678291015,4.48264419501754,3.48478727035046,500027.482295225
"hui_gadow_1993_III",500055.5561936,0.667971678291015,4.48264419501754,3.48478727035046,500027.482295225
"larsen_hann_1987",500331.571935715,0.66694406675682,4.48957561912085,3.49029483108808,500294.140071216
"elmamoun_2013_M21",500981.916596652,0.66440538250083,4.50665379864734,3.50605875522716,500944.484732152
"elmamoun_2013_M3",500995.881247588,0.664350658421429,4.50702122472383,3.50685957264269,500958.449383088
"elmamoun_2013_M19",501347.978175066,0.662967923136137,4.51629520707136,3.51295431846168,501310.546310566
"yang_1978",501347.978175066,0.662967923136137,4.51629520707136,3.51295431846168,501310.546310566
"elmamoun_2013_M11",506376.283918166,0.642588015551231,4.65083849960789,3.63844938034662,506338.852053666
"linear_model_I",512570.542835883,0.615729562943056,4.82242176397987,3.74942145149708,512542.468937509
"lebedev_M19",532811.601848066,0.513347323644372,5.42695551356147,4.27400519506346,532774.169983566
"ratkowsky_1990",536777.459765647,0.490282601637863,5.55407106586009,4.37332597309661,536740.027901147
"lebedev_M16_b",594482.168497877,-1.86776185628901e-08,7.77941083700263,6.31880516791874,594454.094599503
"lebedev_M3",594482.171691388,-5.59653798859472e-08,7.77941098204103,6.31880526798699,594454.097793013
"lebedev_M4",594482.331106854,-1.91731891274749e-06,7.77941822215432,6.31881058157722,594454.257208479
"lebedev_M5",596077.349927712,-0.0188000613177512,7.85219696072531,6.35750708478631,596049.276029338
"lebedev_M9",596481.339939488,-0.0236171236838871,7.87073834047036,6.37058445770272,596453.266041114
"lebedev_M8",710667.392501315,-2.88293331229254,15.3294533936441,12.4970044468009,710639.318602941
"lebedev_M29_b",770035.485745298,-6.7651544044396,21.6781267567035,20.1976992359402,769998.053880798
"elmamoun_2013_M5",777590.117198361,-7.48122595932688,22.6556235871876,21.2780996566222,777552.685333862
