"model","bic","r_squared","rmse","mae","aic"
"hyperbolic_model_I",10821.8124967993,0.449656944253968,3.71445156175312,2.90746951044866,10805.0444893298
"elmamoun_2013_M12",10822.0142072304,0.449600790688825,3.71464105662845,2.90743227797528,10805.2461997609
"elmamoun_2013_M20",10829.2853026603,0.449689382071602,3.71434209323471,2.90745385142937,10806.9279593676
"elmamoun_2013_M22",10829.2853026606,0.449689382071531,3.71434209323495,2.90745387857549,10806.9279593679
"strand_1958",10829.30763799,0.449683164854363,3.71436307484557,2.90727020967796,10806.9502946973
"elmamoun_2013_M4",10829.3098522886,0.449682548482847,3.71436515494453,2.9072754196109,10806.9525089959
"peschel_1938",10829.3270778553,0.449677753555553,3.71438133657935,2.90721083005016,10806.9697345626
"ratkowsky_1986",10829.3270778553,0.449677753555541,3.71438133657939,2.90721082911161,10806.9697345626
"huang_1992_I",10829.3715945771,0.449665361639417,3.71442315575276,2.90768169925987,10807.0142512844
"huang_1992_IV",10829.3875514128,0.449660919740157,3.71443814577794,2.90694037607981,10807.0302081201
"elmamoun_2013_M11",10829.5200972749,0.449624021605037,3.71456266314217,2.90713837959265,10807.1627539822
"linear_model_II",10824.2257995079,0.448984736189807,3.71671934935191,2.90603589981441,10807.4577920384
"elmamoun_2013_M6",10825.844858314,0.448533298902483,3.71824155961549,2.91102083403777,10809.0768508445
"elmamoun_2013_M7",10825.844858314,0.448533298902482,3.71824155961549,2.91102083412614,10809.0768508445
"elmamoun_2013_M13",10825.844858314,0.448533298902482,3.71824155961549,2.91102083412614,10809.0768508445
"elmamoun_2013_M14",10828.265956601,0.447857541210886,3.72051899637279,2.91306795653832,10811.4979491315
"lebedev_M23",10838.9315606251,0.446997723071811,3.72341473935276,2.92231698082908,10816.5742173324
"lebedev_M13",10838.9315606267,0.446997723071353,3.7234147393543,2.92231683033321,10816.574217334
"elmamoun_2013_M18",10834.7563990641,0.446041892339636,3.72663119781384,2.91335809464061,10817.9883915946
"elmamoun_2013_M8",10834.8877412927,0.446005088844768,3.72675498946191,2.91868687526453,10818.1197338232
"elmamoun_2013_M10",10835.1602988565,0.445928707503218,3.72701189140187,2.91879527326554,10818.392291387
"wykoff_1982_II",10835.1602988565,0.445928707503218,3.72701189140187,2.91879527326554,10818.392291387
"wykoff_1982_III",10835.1602988565,0.445928707503218,3.72701189140187,2.91879527326554,10818.392291387
"hui_gadow_1993_II",10835.1602988635,0.445928707501255,3.72701189140847,2.91879524721821,10818.392291394
"elmamoun_2013_M15",10838.0035712863,0.445131282613767,3.72969290331968,2.92120094561929,10821.2355638168
"exponential_model",10838.9146072287,0.444875530547217,3.73055235596767,2.92178563873361,10822.1465997592
"elmamoun_2013_M16",10839.2895084701,0.444770251545332,3.73090608763574,2.92212173943849,10822.5215010006
"elmamoun_2013_M17",10843.9909363588,0.443448309765187,3.73534488839789,2.92605318252404,10827.2229288893
"elmamoun_2013_M2",10843.9909363588,0.443448309765178,3.73534488839792,2.92605324410083,10827.2229288893
"schumacher_1939",10843.9909363591,0.443448309765098,3.73534488839819,2.9260531683689,10827.2229288896
"power_model",10859.7341682274,0.438998688353429,3.75024717162857,2.93129217650035,10842.9661607579
"elmamoun_2013_M1",10864.822656752,0.437552898975609,3.75507655306197,2.93565610396497,10848.0546492825
"hui_gadow_1993_III",10864.822656752,0.437552898975609,3.75507655306197,2.93565610396497,10848.0546492825
"larsen_hann_1987",10874.0842718729,0.437076942195966,3.75666503684594,2.93618516964947,10851.7269285802
"elmamoun_2013_M19",10877.1964443256,0.436190096834675,3.75962305196087,2.93863055989903,10854.8391010329
"yang_1978",10877.1964443256,0.436190096834675,3.75962305196087,2.93863055989903,10854.8391010329
"elmamoun_2013_M21",10878.8120856933,0.435729152518694,3.76115958298936,2.94008316816904,10856.4547424006
"elmamoun_2013_M3",10879.5447209934,0.435520006666014,3.76185655152342,2.9405821715078,10857.1873777007
"linear_model_I",10982.4916631731,0.403060326773757,3.86850511670923,3.01583181092601,10965.7236557036
"lebedev_M19",11136.1735018033,0.357278107924967,4.01411213392518,3.12886394516813,11113.8161585106
"ratkowsky_1990",11176.0432525576,0.344184887862935,4.0547927740097,3.16140392863226,11153.6859092649
"lebedev_M16_b",12002.5035540773,-2.62224482128204e-08,5.00700424450337,3.96782016110378,11985.7355466077
"lebedev_M3",12002.5036601603,-7.98810468882749e-08,5.00700437883778,3.96782025264544,11985.7356526908
"lebedev_M4",12002.5075922003,-2.06877543384998e-06,5.00700935803636,3.96782380762921,11985.7395847308
"lebedev_M5",12038.3375408894,-0.0182907253109488,5.05258755414292,3.99183219223215,12021.5695334199
"lebedev_M9",12041.4929628395,-0.0199172819421545,5.05662129438148,3.99444140044418,12024.72495537
"lebedev_M8",14726.1444504121,-2.9656255299327,9.97088723739744,8.10601197876748,14709.3764429426
"lebedev_M29_b",16339.3589183152,-7.93356850104106,14.9654727259005,14.1007686592179,16317.0015750225
"elmamoun_2013_M5",16583.09048204,-9.10569843113344,15.9169965050466,15.1086990755556,16560.7331387473
