"model","bic","r_squared","rmse","mae","aic"
"huang_1992_I",199600.607775787,0.526376619020025,4.12901914920507,3.2492543364973,199566.735867153
"elmamoun_2013_M20",199600.649645479,0.526376055189681,4.12902160692326,3.2495346845713,199566.777736845
"elmamoun_2013_M22",199600.64964783,0.526376055158027,4.12902160706124,3.24953531436708,199566.777739196
"hyperbolic_model_I",199604.082388356,0.526188826646871,4.12983764918792,3.24994303783934,199578.678456881
"peschel_1938",199612.765317538,0.526212873566599,4.12973284885806,3.25013496238466,199578.893408904
"elmamoun_2013_M4",199613.323010559,0.526205360846775,4.12976559078066,3.24990328287813,199579.451101926
"strand_1958",199614.509029435,0.526189383511471,4.12983522231283,3.24989866695629,199580.637120802
"elmamoun_2013_M12",199619.333241419,0.525983328040473,4.13073313659783,3.25011109818855,199593.929309944
"huang_1992_IV",199630.263762118,0.525977094075237,4.13076029889362,3.25140788614946,199596.391853484
"elmamoun_2013_M6",199687.191018474,0.525067892956072,4.1347199099807,3.25733168448299,199661.787086999
"elmamoun_2013_M7",199687.191018483,0.525067892955951,4.13471990998123,3.25733169337899,199661.787087008
"elmamoun_2013_M13",199687.191018483,0.525067892955951,4.13471990998123,3.25733169337899,199661.787087008
"linear_model_II",199736.93180189,0.524395742383681,4.13764471934225,3.25594831016759,199711.527870415
"elmamoun_2013_M14",199750.649603845,0.524210205506388,4.13845170415458,3.26198756727762,199725.24567237
"elmamoun_2013_M8",199934.450466074,0.521717257397784,4.14927945476039,3.2747428669916,199909.046534598
"elmamoun_2013_M18",199995.040603508,0.520892595229214,4.15285503861395,3.26565319910433,199969.636672033
"hui_gadow_1993_II",200004.165139472,0.520768282589022,4.15339376843293,3.27925434626121,199978.761207997
"elmamoun_2013_M10",200004.165139507,0.520768282588547,4.15339376843499,3.27925432075033,199978.761208031
"wykoff_1982_II",200004.165139507,0.520768282588547,4.15339376843499,3.27925432075033,199978.761208031
"wykoff_1982_III",200004.165139507,0.520768282588547,4.15339376843499,3.27925432075033,199978.761208031
"elmamoun_2013_M15",200024.271895139,0.520494234370382,4.15458115591663,3.28074795161397,199998.867963664
"elmamoun_2013_M16",200097.934522366,0.519488898457739,4.15893414077829,3.28552437687066,200072.53059089
"exponential_model",200120.150768638,0.519185281124366,4.16024787222499,3.28710040592982,200094.746837163
"elmamoun_2013_M2",200201.253756845,0.518075261331463,4.1650473252077,3.29229316527721,200175.84982537
"schumacher_1939",200201.253756846,0.518075261331446,4.16504732520777,3.29229316303551,200175.849825371
"elmamoun_2013_M17",200201.253757226,0.518075261326238,4.16504732523028,3.29229298483323,200175.849825751
"power_model",200612.054488071,0.512413331514813,4.18944257132025,3.29764254028742,200586.650556596
"elmamoun_2013_M1",200729.315304356,0.510784994881002,4.19643223821706,3.30466784603227,200703.911372881
"hui_gadow_1993_III",200729.315304356,0.510784994881002,4.19643223821706,3.30466784603227,200703.911372881
"larsen_hann_1987",200803.413654134,0.509899119903159,4.20022998856404,3.30733684246698,200769.5417455
"elmamoun_2013_M19",200921.705983871,0.508247964699524,4.20729934967384,3.31411203929522,200887.834075237
"yang_1978",200921.705983871,0.508247964699524,4.20729934967384,3.31411203929522,200887.834075237
"elmamoun_2013_M21",200924.666343749,0.508206571953709,4.20747641859826,3.31447278572339,200890.794435115
"elmamoun_2013_M3",200933.043108776,0.508089426333175,4.20797750102411,3.31550222974348,200899.171200142
"elmamoun_2013_M11",201840.080321787,0.49523837472219,4.26258934665118,3.36777019391215,201806.208413154
"linear_model_I",203477.206642981,0.471030095474841,4.36360883145713,3.44053173613785,203451.802711506
"ratkowsky_1990",208220.649149916,0.394834538752021,4.66731805440454,3.70251978817153,208186.777241283
"elmamoun_2013_M5",307259.83211554,-9.11156409353968,19.0782923578408,18.1105880781124,307225.960206906
"logistic_model_1.3",NA,NA,NA,NA,NA
