"model","bic","r_squared","rmse","mae","aic"
"elmamoun_2013_M12",1262.71296442834,0.43329706890209,2.43103347213135,1.91706076032367,1251.91769855135
"elmamoun_2013_M18",1262.91027779191,0.432882776571702,2.43192192220083,1.91809857020734,1252.11501191491
"linear_model_II",1263.02692295506,0.432637718155174,2.43244729732956,1.91728752403768,1252.23165707806
"hyperbolic_model_I",1263.10491008187,0.432473816877363,2.43279861820875,1.91770040974569,1252.30964420487
"elmamoun_2013_M7",1263.9370658859,0.430721969700699,2.43655052223389,1.91874018108076,1253.1418000089
"elmamoun_2013_M13",1263.9370658859,0.430721969700699,2.43655052223389,1.91874018108076,1253.1418000089
"elmamoun_2013_M6",1263.93706588599,0.430721969700497,2.43655052223433,1.91874015147859,1253.141800009
"power_model",1264.10294043278,0.430372126191723,2.43729908481611,1.92122693724896,1253.30767455579
"elmamoun_2013_M14",1264.36089672479,0.429827647270044,2.43846365301302,1.9190587065289,1253.5656308478
"elmamoun_2013_M5",1268.10685892108,0.433726188997114,2.43011288145085,1.91736941582183,1253.71317108509
"monomolecular_model",1268.15398338264,0.433627345747711,2.43032496063244,1.91783399680818,1253.76029554665
"elmamoun_2013_M1",1264.57708465766,0.429370929699145,2.43944008256048,1.92238116244956,1253.78181878067
"hui_gadow_1993_III",1264.57708465766,0.429370929699145,2.43944008256048,1.92238116244956,1253.78181878067
"strand_1958",1268.19488601128,0.433541538765599,2.43050905404771,1.91756384949039,1253.80119817529
"huang_1992_I",1268.19582248385,0.433539574048088,2.43051326906071,1.91759695454771,1253.80213464785
"elmamoun_2013_M4",1268.21156058293,0.433506554529053,2.43058410649787,1.91750809037344,1253.81787274694
"elmamoun_2013_M20",1268.2376559361,0.433451800599689,2.43070156665202,1.91730157797343,1253.84396810011
"elmamoun_2013_M22",1268.23765593619,0.433451800599495,2.43070156665243,1.91730160028216,1253.8439681002
"elmamoun_2013_M11",1268.2585564555,0.433407942785048,2.43079564796391,1.9172436880934,1253.86486861951
"gompertz_model",1268.26887764004,0.433386283477801,2.43084210894582,1.91882395237663,1253.87518980405
"ratkowsky_1986",1268.26942527774,0.433385134220975,2.43084457417071,1.91720449891887,1253.87573744174
"peschel_1938",1268.26942527797,0.433385134220485,2.43084457417176,1.91720445763566,1253.87573744198
"lundqvist_1989",1268.31133428082,0.433297178268456,2.43103323755226,1.91716312737492,1253.91764644482
"huang_1992_IV",1268.31308940865,0.433293494419837,2.43104113899861,1.91713049390376,1253.91940157265
"flewelling_jong_1994",1268.33388040296,0.433249854251735,2.43113474036067,1.91716075267739,1253.94019256696
"huang_1992_VII",1268.56410462494,0.43276639034059,2.43217145412729,1.92007569988176,1254.17041678895
"logistic_model",1268.56410462494,0.43276639034059,2.43217145412729,1.92007569988176,1254.17041678895
"hui_gadow_1993_II",1265.23739688028,0.427973690926577,2.44242485541795,1.92031720534793,1254.44213100329
"elmamoun_2013_M10",1265.23739688041,0.427973690926311,2.44242485541851,1.92031720096757,1254.44213100342
"wykoff_1982_II",1265.23739688041,0.427973690926311,2.44242485541851,1.92031720096757,1254.44213100342
"wykoff_1982_III",1265.23739688041,0.427973690926311,2.44242485541851,1.92031720096757,1254.44213100342
"elmamoun_2013_M8",1265.38944732944,0.427651463695754,2.44311267779886,1.92065942653847,1254.59418145245
"elmamoun_2013_M15",1265.83720575528,0.426701513714581,2.44513930362004,1.9218132618486,1255.04193987828
"elmamoun_2013_M16",1265.91048352937,0.4265458998693,2.44547113051451,1.92195188761371,1255.11521765237
"exponential_model",1265.94527581225,0.426471999636619,2.44562869767078,1.92207794184375,1255.15000993526
"elmamoun_2013_M2",1266.65808687365,0.424955861766835,2.44885910928382,1.924141517009,1255.86282099666
"schumacher_1939",1266.65808687365,0.424955861766833,2.44885910928383,1.92414151708403,1255.86282099666
"elmamoun_2013_M17",1266.65808687486,0.424955861764273,2.44885910928928,1.92414149523213,1255.86282099786
"larsen_hann_1987",1270.31772693438,0.429070276272064,2.4400826448462,1.92255834434838,1255.92403909838
"elmamoun_2013_M19",1270.62932730483,0.428410999942319,2.44149107089804,1.92309794614825,1256.23563946883
"yang_1978",1270.62932730483,0.428410999942319,2.44149107089804,1.92309794614825,1256.23563946883
"elmamoun_2013_M3",1270.70272033085,0.428255606058938,2.44182292385226,1.9233826315009,1256.30903249486
"elmamoun_2013_M21",1270.86272317414,0.427916688133376,2.4425465469979,1.92359073904736,1256.46903533815
"linear_model_I",1272.01790007774,0.413426511686727,2.47328648368719,1.94389533693806,1261.22263420074
"ratkowsky_1990",1296.26906595487,0.371470982293036,2.56021168568418,2.01075892977037,1281.87537811888
"huang_1992_VI",1855.0256444512,-3.97833614115622,7.20535391803708,5.20268621520901,1840.63195661521
"logistic_model_1.3",NA,NA,NA,NA,NA
