"model","bic","r_squared","rmse","mae","aic"
"elmamoun_2013_M6",807.901930959254,0.599184021799082,3.34141007297365,2.53076151406343,798.850091448809
"elmamoun_2013_M7",807.901930959258,0.599184021799071,3.3414100729737,2.5307615344454,798.850091448813
"elmamoun_2013_M13",807.901930959258,0.599184021799071,3.3414100729737,2.5307615344454,798.850091448813
"elmamoun_2013_M14",808.056238744266,0.598774216246087,3.34311781249256,2.53438198212067,799.004399233822
"hyperbolic_model_I",808.176986226836,0.598453246849592,3.344454745506,2.53350693115788,799.125146716391
"linear_model_II",808.4675015908,0.597679950211188,3.34767356328978,2.54388266150358,799.415662080355
"elmamoun_2013_M8",808.771570358097,0.596868981898036,3.35104586658024,2.5484088192767,799.719730847652
"elmamoun_2013_M12",808.813713723487,0.596756454289881,3.3515135295094,2.54422376056985,799.761874213042
"elmamoun_2013_M10",809.10261592493,0.595984206180003,3.35472122128945,2.5546747317467,800.050776414485
"wykoff_1982_II",809.10261592493,0.595984206180003,3.35472122128945,2.5546747317467,800.050776414485
"wykoff_1982_III",809.10261592493,0.595984206180003,3.35472122128945,2.5546747317467,800.050776414485
"hui_gadow_1993_II",809.102615925459,0.595984206178587,3.35472122129533,2.55467474941747,800.050776415014
"elmamoun_2013_M15",809.192055233102,0.595744831366812,3.35571489142035,2.55630320692912,800.140215722657
"elmamoun_2013_M16",809.562360690375,0.594752237980497,3.35983211558209,2.56264361373598,800.51052117993
"exponential_model",809.847577064153,0.593986062313672,3.36300672414639,2.56726282496363,800.795737553708
"elmamoun_2013_M11",812.87338833704,0.599305634959952,3.34090311929503,2.5299614783468,800.80426898978
"huang_1992_I",812.883373692359,0.599279136894362,3.3410135850442,2.52956390844445,800.814254345099
"elmamoun_2013_M4",812.88694007549,0.599269672384405,3.34105304002714,2.52990383417604,800.81782072823
"ratkowsky_1986",812.897993035092,0.599240338488818,3.34117532214656,2.52931908052,800.828873687832
"peschel_1938",812.897993035092,0.599240338488818,3.34117532214656,2.52931908073223,800.828873687832
"strand_1958",812.905956717056,0.599219202020941,3.3412634294594,2.53032018181684,800.836837369796
"elmamoun_2013_M22",812.910405815416,0.599207393150344,3.34131265369498,2.52825628364693,800.841286468156
"elmamoun_2013_M20",812.910405815417,0.59920739315034,3.341312653695,2.52825627172734,800.841286468157
"huang_1992_IV",812.913259023311,0.599199819935548,3.34134422159127,2.52994372150809,800.844139676051
"elmamoun_2013_M2",810.094260337114,0.593322229844097,3.36575485798375,2.57098629850899,801.042420826669
"elmamoun_2013_M17",810.094260337219,0.593322229843815,3.36575485798491,2.57098615942453,801.042420826774
"schumacher_1939",810.094260337247,0.59332222984374,3.36575485798523,2.57098615406415,801.042420826802
"huang_1992",814.129339814653,0.595958936869715,3.35482613075993,2.53351542156514,802.060220467393
"elmamoun_2013_M18",811.554250136886,0.589371070410552,3.38206566916404,2.58430263256326,802.502410626441
"huang_1992_VII",815.528170013647,0.592198600338471,3.37040135341017,2.55224823931117,803.459050666387
"logistic_model",815.528170013647,0.592198600338471,3.37040135341017,2.55224823931117,803.459050666387
"pearl_1920",815.528170050081,0.592198600240075,3.37040135381678,2.55224973137881,803.459050702821
"lebedev_M13",815.946116438623,0.591068300799053,3.37506897718416,2.55777204097586,803.876997091363
"lebedev_M23",815.946116487072,0.591068300667846,3.37506897772561,2.55776947931545,803.876997139812
"power_model",816.053595663309,0.576951449434413,3.43283057941754,2.64187598949543,807.001756152864
"elmamoun_2013_M1",817.15811075839,0.573845643980563,3.44540857694647,2.65865227766524,808.106271247945
"hui_gadow_1993_III",817.15811075839,0.573845643980563,3.44540857694647,2.65865227766524,808.106271247945
"larsen_hann_1987",822.081300709416,0.574111103085734,3.44433530673143,2.65654560144736,810.012181362157
"elmamoun_2013_M21",823.120434125421,0.571170165037781,3.45620712320978,2.67220843641162,811.051314778162
"elmamoun_2013_M3",823.278113612053,0.570722132025267,3.4580121406257,2.67440266259337,811.208994264794
"linear_model_I",834.33292728504,0.522510521313522,3.64702858891086,2.87274536915822,825.281087774595
"lebedev_M19",857.482981777595,0.461586568070345,3.87271205497133,3.10651096014201,845.413862430335
"ratkowsky_1990",948.635489313981,0.0153505237236653,5.23718712584631,4.33214728130197,936.566369966721
"lebedev_M16_b",945.954119845939,-4.22989954174113e-08,5.27785280190398,4.39065838629844,936.902280335495
"lebedev_M3",945.954133877441,-1.35222854913408e-07,5.27785304712319,4.39065857390841,936.902294366996
"lebedev_M4",945.954432953453,-2.11586092224714e-06,5.27785827387823,4.3906623385986,936.902593443008
"lebedev_M9",948.413590257678,-0.0164212972147419,5.3210108274342,4.41679064806498,939.361750747234
"lebedev_M5",948.487703529718,-0.0169202958757126,5.32231680728923,4.41879015494934,939.435864019273
"lebedev_M8",1157.32800539578,-3.05449887900374,10.627371362977,9.00103078742226,1148.27616588533
"lebedev_M29_b",1242.14525048142,-5.87783340284161,13.8414978783475,12.7927194480513,1230.07613113416
"elmamoun_2013_M5",1256.03906866652,-6.54070539180014,14.4931654932893,13.577870499099,1243.96994931926
