"model","bic","r_squared","rmse","mae","aic"
"gompertz_model",13634.4398651552,0.339537908475672,3.55123781544263,2.79449522710329,13611.0928060221
"huang_1992",13634.439865156,0.339537908475468,3.55123781544318,2.79449523742324,13611.0928060229
"pearl_1920",13634.4922368178,0.339524247395289,3.55127454237595,2.7967070882692,13611.1451776847
"huang_1992_VII",13634.4922368181,0.339524247395206,3.55127454237617,2.79670708042108,13611.145177685
"logistic_model",13634.4922368181,0.339524247395206,3.55127454237617,2.79670708042108,13611.145177685
"huang_1992_IV",13637.805558342,0.338659397087853,3.55359886397393,2.79236182338829,13614.4584992089
"elmamoun_2013_M20",13641.0103998013,0.337821785039393,3.55584853330757,2.79397880485826,13617.6633406682
"elmamoun_2013_M22",13641.0103998061,0.337821785038147,3.55584853331092,2.79397879814092,13617.663340673
"peschel_1938",13642.0533321518,0.337548977246163,3.55658093681853,2.79394178909622,13618.7062730188
"ratkowsky_1986",13642.0533322332,0.337548977224883,3.55658093687565,2.79394174253234,13618.7062731001
"elmamoun_2013_M4",13642.5284526935,0.33742465907046,3.55691464217694,2.79457244143872,13619.1813935604
"elmamoun_2013_M11",13643.5617536557,0.337154209048348,3.55764049887598,2.79422973032305,13620.2146945227
"strand_1958",13644.0968163352,0.337014121559633,3.55801641933934,2.7946144202441,13620.7497572021
"elmamoun_2013_M17",13642.0306863166,0.335501399449009,3.56207323533882,2.79589029806462,13624.5203919668
"schumacher_1939",13642.0306863174,0.335501399448796,3.56207323533939,2.79589023507972,13624.5203919676
"elmamoun_2013_M2",13642.0306863174,0.335501399448782,3.56207323533942,2.7958902326642,13624.5203919676
"huang_1992_I",13648.4347868371,0.335877281801148,3.56106562609544,2.79443136640889,13625.0877277041
"elmamoun_2013_M16",13643.5043212726,0.335114545823871,3.56310995719371,2.79693350352346,13625.9940269228
"elmamoun_2013_M15",13643.7783303188,0.335042589075289,3.56330275947959,2.79701159567982,13626.2680359691
"exponential_model",13643.9809066634,0.334989386061716,3.56344530594203,2.79716939912644,13626.4706123136
"elmamoun_2013_M8",13645.1036589702,0.334694438287138,3.56423545404456,2.797819081603,13627.5933646204
"hui_gadow_1993_II",13645.3905109431,0.334619061105534,3.56443735707178,2.79819141850717,13627.8802165933
"elmamoun_2013_M10",13645.3905109431,0.334619061105526,3.5644373570718,2.79819139469799,13627.8802165934
"wykoff_1982_II",13645.3905109431,0.334619061105526,3.5644373570718,2.79819139469799,13627.8802165934
"wykoff_1982_III",13645.3905109431,0.334619061105526,3.5644373570718,2.79819139469799,13627.8802165934
"elmamoun_2013_M14",13649.5609044335,0.333522225866357,3.56737401367071,2.80040110773951,13632.0506100837
"elmamoun_2013_M7",13652.2509337932,0.332813775041682,3.56926952909416,2.8017644129596,13634.7406394434
"elmamoun_2013_M13",13652.2509337932,0.332813775041682,3.56926952909416,2.8017644129596,13634.7406394434
"elmamoun_2013_M6",13652.2509337942,0.332813775041435,3.56926952909482,2.80176443824065,13634.7406394444
"hyperbolic_model_I",13663.244302106,0.329910706476096,3.5770264241013,2.80672702021327,13645.7340077562
"elmamoun_2013_M12",13669.560323669,0.328237096085354,3.58149061664941,2.80953403807873,13652.0500293192
"linear_model_II",13697.7515610713,0.320715908659118,3.60148433992007,2.82452374517893,13680.2412667215
"elmamoun_2013_M18",13718.2091400864,0.315205324665138,3.61606306677225,2.83191051129646,13700.6988457366
"huang_1992_VI",13736.4113510247,0.312396181136759,3.62347232705184,2.88082677504059,13713.0642918916
"power_model",13760.6578487705,0.303628040507601,3.64650191948326,2.85092697630899,13743.1475544207
"elmamoun_2013_M1",13766.6248646277,0.301985006303427,3.65080120052527,2.8534522192206,13749.1145702779
"hui_gadow_1993_III",13766.6248646277,0.301985006303427,3.65080120052527,2.8534522192206,13749.1145702779
"larsen_hann_1987",13775.4234502866,0.301719803727161,3.6514946741224,2.85297567895504,13752.0763911536
"elmamoun_2013_M19",13778.565430818,0.300852763991224,3.65376096265428,2.85453998604682,13755.2183716849
"yang_1978",13778.565430818,0.300852763991224,3.65376096265428,2.85453998604682,13755.2183716849
"elmamoun_2013_M3",13781.9727395122,0.299911289250479,3.65622022030627,2.85576768194613,13758.6256803791
"elmamoun_2013_M21",13782.2045692217,0.299847186251732,3.65638760574741,2.8556866360065,13758.8575100886
"linear_model_I",13922.3928057864,0.257694927590574,3.76484432515893,2.93142726055442,13904.8825114366
"ratkowsky_1990",14072.4649850884,0.214802379714713,3.87208868991947,3.00285445321553,14049.1179259553
"elmamoun_2013_M5",21207.0894364013,-12.1439597890697,15.8423250486481,15.2258072370849,21183.7423772683
"logistic_model_1.3",NA,NA,NA,NA,NA
