"model","bic","r_squared","rmse","mae","aic"
"huang_1992_VII",34290.0786378259,0.535806240981666,3.38896894150352,2.61385501084029,34262.9671829675
"logistic_model",34290.0786378259,0.535806240981666,3.38896894150352,2.61385501084029,34262.9671829675
"huang_1992_IV",34304.2059849216,0.534794533456335,3.39266005019434,2.61331022589937,34277.0945300631
"elmamoun_2013_M20",34322.8068079997,0.533459101384786,3.39752609386485,2.61571401337134,34295.6953531412
"elmamoun_2013_M22",34322.8068080469,0.533459101381393,3.3975260938772,2.61571316303588,34295.6953531884
"ratkowsky_1986",34332.2223076583,0.53278166200807,3.39999188309988,2.61793822146683,34305.1108527999
"peschel_1938",34332.222307922,0.532781661989087,3.39999188316895,2.61793804099387,34305.1108530635
"elmamoun_2013_M4",34335.3280890184,0.532557987278543,3.40080563676261,2.6189009009372,34308.2166341599
"elmamoun_2013_M11",34340.8867633227,0.532157390709145,3.40226256540445,2.6195428737494,34313.7753084642
"strand_1958",34349.7105498173,0.531520782401419,3.40457656189269,2.62221894045999,34322.5990949588
"schumacher_1939",34358.7328510301,0.530233919203598,3.40924936225574,2.62412882808137,34338.3992598863
"elmamoun_2013_M2",34358.7328510301,0.530233919203598,3.40924936225574,2.62412882803725,34338.3992598863
"elmamoun_2013_M17",34358.7328510301,0.530233919203598,3.40924936225574,2.62412882806384,34338.3992598863
"elmamoun_2013_M16",34360.2045588585,0.530127363983268,3.4096359937455,2.62357123884532,34339.8709677146
"ratkowsky_1990",34367.5047248781,0.53023435283511,3.40924778875101,2.62419769174908,34340.3932700196
"exponential_model",34361.8614573314,0.530007371587452,3.41007132902958,2.62434101791883,34341.5278661875
"elmamoun_2013_M15",34362.6752691998,0.529948424205019,3.41028517118803,2.62361832713226,34342.3416780559
"huang_1992_I",34370.1587195244,0.530042179848788,3.40994504954704,2.62484511157725,34343.0472646659
"elmamoun_2013_M10",34363.9706858457,0.529854577168623,3.41062559041029,2.62359688289752,34343.6370947018
"wykoff_1982_II",34363.9706858457,0.529854577168623,3.41062559041029,2.62359688289752,34343.6370947018
"wykoff_1982_III",34363.9706858457,0.529854577168623,3.41062559041029,2.62359688289752,34343.6370947018
"hui_gadow_1993_II",34363.9706858457,0.529854577168618,3.41062559041031,2.6235968877118,34343.6370947019
"elmamoun_2013_M8",34368.3628251979,0.529536247193458,3.41178004240486,2.62417298647871,34348.0292340541
"elmamoun_2013_M14",34394.4955194198,0.527637761291119,3.41865697497016,2.62991391747843,34374.161928276
"elmamoun_2013_M7",34412.9856180125,0.526289867965887,3.42353109697046,2.63490603102023,34392.6520268687
"elmamoun_2013_M13",34412.9856180125,0.526289867965887,3.42353109697046,2.63490603102023,34392.6520268687
"elmamoun_2013_M6",34412.9856180295,0.526289867964644,3.42353109697496,2.63490583433475,34392.6520268857
"hyperbolic_model_I",34493.6161598722,0.520366953181605,3.44486723883158,2.65623439953069,34473.2825687283
"elmamoun_2013_M12",34549.5521494583,0.516214585225036,3.45974687457134,2.67283060139283,34529.2185583144
"linear_model_II",34601.5572518712,0.512321782383176,3.47363849630787,2.66582038546682,34581.2236607273
"elmamoun_2013_M18",34820.2563781901,0.495605422516407,3.53267060525272,2.72826550673782,34799.9227870462
"power_model",35090.6626369038,0.474142461102903,3.60704858773834,2.79125577144098,35070.3290457599
"larsen_hann_1987",35141.6692754359,0.470709153481296,3.61880458470463,2.80169619507233,35114.5578205774
"elmamoun_2013_M1",35143.9493990117,0.469806413262291,3.6218893241242,2.80577503720777,35123.6158078679
"hui_gadow_1993_III",35143.9493990117,0.469806413262291,3.6218893241242,2.80577503720777,35123.6158078679
"elmamoun_2013_M21",35195.0200113374,0.466339534489138,3.63371160160953,2.81674946390468,35167.9085564789
"elmamoun_2013_M3",35197.4459633583,0.466139984987144,3.6343909076628,2.81696622642655,35170.3345084998
"linear_model_I",36064.2141545911,0.38902173070824,3.8880408758169,3.00977371153528,36043.8805634473
"elmamoun_2013_M5",52973.7620681004,-7.2633679168811,14.2986977154788,13.4047314434487,52946.650613242
"logistic_model_1.3",NA,NA,NA,NA,NA
