"model","bic","r_squared","rmse","mae","aic"
"monomolecular_model",23967.2172720691,0.747351090605903,3.32262085874667,2.58846640987414,23941.5099490638
"elmamoun_2013_M22",23971.4663878759,0.747115969343694,3.32416655538396,2.58881792065249,23945.7590648706
"ratkowsky_1986",23971.8684096096,0.747093712480685,3.32431283566038,2.58718729851105,23946.1610866043
"huang_1992_I",23973.0338929476,0.747029177526706,3.32473694668949,2.58880617130803,23947.3265699422
"elmamoun_2013_M4",23973.4289416472,0.747007299217622,3.32488071435639,2.58737625460741,23947.7216186418
"ratkowsky_1990",23973.5540452127,0.747000370425519,3.32492624383103,2.5895511809419,23947.8467222074
"strand_1958",23973.7918896003,0.746987197021721,3.32501280527369,2.58674599247016,23948.0845665949
"huang_1992_IV",23975.7446283424,0.746879015427959,3.32572357314478,2.58689314137406,23950.0373053371
"elmamoun_2013_M6",23974.4217053202,0.746485069054191,3.32831057195234,2.59085127546276,23955.1412130662
"elmamoun_2013_M7",23974.4217053207,0.746485069054166,3.3283105719525,2.59085127254779,23955.1412130667
"elmamoun_2013_M13",23974.4217053207,0.746485069054166,3.3283105719525,2.59085127254779,23955.1412130667
"hyperbolic_model_I",23977.0430763801,0.746339546414217,3.32926569332005,2.5921865866696,23957.7625841261
"elmamoun_2013_M19",23991.7497554449,0.745990587433191,3.33155493048696,2.59457690781667,23966.0424324396
"yang_1978",23991.7497554449,0.745990587433191,3.33155493048696,2.59457690781667,23966.0424324396
"elmamoun_2013_M14",23991.2588056229,0.745548919206648,3.33445010446383,2.59685087572296,23971.9783133689
"elmamoun_2013_M12",24008.0535699109,0.744611679394277,3.34058548196589,2.60464532282277,23988.7730776569
"linear_model_II",24022.6120035289,0.743796446246495,3.34591302816213,2.6073058437651,24003.3315112749
"elmamoun_2013_M8",24051.2322462427,0.742186195213614,3.3564111667529,2.61855288757825,24031.9517539887
"huang_1992_VII",24068.2807407793,0.741699136783095,3.35958011457006,2.63297042645917,24042.573417774
"logistic_model",24068.2807407793,0.741699136783095,3.35958011457006,2.63297042645917,24042.573417774
"pearl_1920",24068.2807413319,0.741699136751846,3.35958011477328,2.6329698476645,24042.5734183266
"elmamoun_2013_M18",24075.227836948,0.740828342430177,3.36523832619777,2.62009087427861,24055.947344694
"elmamoun_2013_M15",24083.2321375117,0.74037380950053,3.36818799589229,2.63044668206868,24063.9516452577
"hui_gadow_1993_II",24093.2599406464,0.739803244694042,3.37188699645876,2.63360723071351,24073.9794483924
"elmamoun_2013_M10",24093.2599407278,0.739803244689405,3.3718869964888,2.63360680411701,24073.9794484738
"wykoff_1982_II",24093.2599407278,0.739803244689405,3.3718869964888,2.63360680411701,24073.9794484738
"wykoff_1982_III",24093.2599407278,0.739803244689405,3.3718869964888,2.63360680411701,24073.9794484738
"elmamoun_2013_M16",24119.8137778416,0.738286313226828,3.38170166192894,2.64376136479981,24100.5332855876
"exponential_model",24144.8758723037,0.736846488543637,3.39099116285349,2.65378030224507,24125.5953800497
"elmamoun_2013_M17",24148.7249772567,0.73662465571673,3.39242012857229,2.65516017830567,24129.4444850027
"elmamoun_2013_M2",24148.7249772696,0.736624655715986,3.39242012857708,2.65516000145828,24129.4444850156
"schumacher_1939",24148.7249775302,0.736624655700964,3.39242012867383,2.65515899993364,24129.4444852761
"power_model",24256.4627778704,0.730339027604428,3.43266262437866,2.67823364442839,24237.1822856164
"elmamoun_2013_M1",24308.9503673034,0.72722267852181,3.45244050706084,2.6964212052121,24289.6698750494
"hui_gadow_1993_III",24308.9503673034,0.72722267852181,3.45244050706084,2.6964212052121,24289.6698750494
"larsen_hann_1987",24325.9530603368,0.726710091395446,3.455682796341,2.69787209399614,24300.2457373314
"elmamoun_2013_M21",24375.6426704115,0.723721081823778,3.47452904608384,2.714573264913,24349.9353474062
"elmamoun_2013_M3",24381.6273625066,0.72335888220741,3.47680584104123,2.7169684067398,24355.9200395013
"elmamoun_2013_M11",24778.3319080607,0.698260122009186,3.63110183048469,2.84684106427857,24752.6245850553
"linear_model_I",24888.5994306794,0.690317000270649,3.67858466257896,2.85351762568889,24869.3189384254
"elmamoun_2013_M5",39335.3445098366,-6.30490905282509,17.8660884554547,16.598895951886,39309.6371868312
"logistic_model_1.3",NA,NA,NA,NA,NA
