"model","bic","r_squared","rmse","mae","aic"
"huang_1992_IV",90.2244160964999,0.599647476610662,1.55163208056658,1.23747854851659,86.0463263456062
"pearl_1920",91.5574549908875,0.573409937953716,1.60166922886722,1.25828133668757,87.3793652399938
"seber_1989",91.9002444764665,0.566389433577533,1.61479499071044,1.25453469244961,87.7221547255728
"huang_1992",91.9002444839269,0.566389433423491,1.61479499099727,1.2545431454006,87.7221547330332
"gompertz_model",91.9002445281737,0.566389432509877,1.61479499269846,1.25454269618047,87.7221547772801
"huang_1992_II",92.1572323217052,0.561050516226081,1.62470582089914,1.26284292706638,87.9791425708115
"weibull_model",92.1572323217052,0.561050516226081,1.62470582089914,1.26284292706638,87.9791425708115
"elmamoun_2013_M17",91.1852462987142,0.515519808756192,1.70688977813175,1.31681387168655,88.0516789855439
"elmamoun_2013_M2",91.1852462987142,0.515519808756192,1.70688977813175,1.31681387260365,88.0516789855439
"schumacher_1939",91.1852462987234,0.515519808755978,1.70688977813213,1.31681379863741,88.0516789855532
"exponential_model",91.2161792226436,0.514805645338538,1.70814736240924,1.31735787129754,88.0826119094733
"monomolecular_model",92.2787477482736,0.558503194609969,1.62941326605536,1.25457347669367,88.1006579973799
"elmamoun_2013_M16",91.2636229934408,0.513708241889429,1.71007799911568,1.32471646087284,88.1300556802706
"elmamoun_2013_M15",91.2729820653364,0.513491467896443,1.7104591068843,1.32582865603986,88.1394147521661
"elmamoun_2013_M8",91.3317234894746,0.512128695946266,1.71285303781132,1.33111741354233,88.1981561763043
"hui_gadow_1993_II",91.3511870910931,0.511676308585942,1.71364699055304,1.33256360222058,88.2176197779228
"elmamoun_2013_M10",91.3511870911059,0.511676308585644,1.71364699055356,1.33256356929835,88.2176197779356
"wykoff_1982_II",91.3511870911059,0.511676308585644,1.71364699055356,1.33256356929835,88.2176197779356
"wykoff_1982_III",91.3511870911059,0.511676308585644,1.71364699055356,1.33256356929835,88.2176197779356
"elmamoun_2013_M14",91.5085314639891,0.508003758503158,1.72007885731904,1.34476628625357,88.3749641508188
"elmamoun_2013_M7",91.6068103233948,0.505695846576312,1.72410850793079,1.35133830254686,88.4732430102246
"elmamoun_2013_M13",91.6068103233948,0.505695846576312,1.72410850793079,1.35133830254686,88.4732430102246
"elmamoun_2013_M6",91.6068103256966,0.505695846522133,1.72410850802527,1.3513379614601,88.4732430125263
"hyperbolic_model_I",91.7489044290379,0.502339852710539,1.72995137795675,1.35724408040987,88.6153371158676
"elmamoun_2013_M4",93.0109673921457,0.542837738301404,1.65806919786496,1.30998878246868,88.832877641252
"elmamoun_2013_M12",92.173921742638,0.492165133598984,1.74754642751382,1.38159438541692,89.0403544294677
"elmamoun_2013_M22",93.2187252400874,0.538292479935953,1.66629134767937,1.28027721980752,89.0406354891937
"elmamoun_2013_M11",93.3627555732278,0.535114934325089,1.67201535905906,1.28085527330081,89.1846658223342
"ratkowsky_1986",93.4082994498626,0.534105617950667,1.67382943915188,1.28365655808289,89.2302096989689
"strand_1958",93.5384292384706,0.531209667113313,1.67902355465529,1.30101095158132,89.360339487577
"lundqvist_1989",93.6490247710289,0.528734291918309,1.68345063094568,1.29066785000705,89.4709350201352
"ratkowsky_1990",94.000457445382,0.520781352307288,1.69759590826484,1.29689527476153,89.8223676944883
"huang_1992_I",94.0149159357245,0.520451296880267,1.69818040586673,1.29804227955716,89.8368261848309
"linear_model_II",94.279398681147,0.438609279157285,1.83738463421444,1.45433831823631,91.1458313679767
"elmamoun_2013_M18",94.5751171348773,0.430647946315337,1.85036715506752,1.46641189715109,91.4415498217071
"power_model",95.7493255456215,0.397905955898889,1.90282842639811,1.50350531538152,92.6157582324513
"elmamoun_2013_M1",96.0539837170126,0.389107388876232,1.91668128045315,1.51451005432907,92.9204164038423
"hui_gadow_1993_III",96.0539837170126,0.389107388876232,1.91668128045315,1.51451005432907,92.9204164038423
"larsen_hann_1987",98.8766025165042,0.395528607560455,1.90658135289703,1.50046903722552,94.6985127656106
"elmamoun_2013_M3",99.1828569525791,0.386648679028933,1.92053451980379,1.51088623834116,95.0047672016854
"elmamoun_2013_M21",99.1836260320446,0.386626215955409,1.92056968783202,1.51076315060448,95.0055362811509
"elmamoun_2013_M19",99.4226324011384,0.379605374889334,1.9315300913687,1.52240044457251,95.2445426502448
"yang_1978",99.4226324011384,0.379605374889334,1.9315300913687,1.52240044457251,95.2445426502448
"linear_model_I",100.268918789388,0.253323236646088,2.11901379128407,1.66055943222613,97.1353514762177
"logistic_model_1.3",NA,NA,NA,NA,NA
