"model","bic","r_squared","rmse","mae","aic"
"ratkowsky_1990",2153128.32370491,0.532012830859342,3.12126521409086,2.44411629361691,2153084.52227597
"elmamoun_2013_M20",2153191.03192869,0.531943116521585,3.12149768716775,2.44402871779707,2153147.23049976
"elmamoun_2013_M22",2153191.03192896,0.531943116521288,3.12149768716874,2.4440287173451,2153147.23050003
"elmamoun_2013_M11",2153277.94772411,0.531846472833978,3.12181993162921,2.44422549818956,2153234.14629518
"elmamoun_2013_M4",2153283.32525923,0.531840492772564,3.12183987019019,2.44445546149188,2153239.5238303
"strand_1958",2153295.73822932,0.531826688698724,3.1218858948781,2.4446358796753,2153251.93680039
"ratkowsky_1986",2153344.52045005,0.531772435581457,3.12206677568755,2.44445905569291,2153300.71902112
"peschel_1938",2153344.52045005,0.531772435581452,3.12206677568756,2.44445905716615,2153300.71902112
"hyperbolic_model_I",2153358.48362781,0.531742501018733,3.12216657353922,2.44411072025129,2153325.63255611
"elmamoun_2013_M12",2153562.68153133,0.531515319674172,3.12292386198755,2.44721987296059,2153529.83045963
"huang_1992_IV",2153581.75903524,0.531508501185146,3.12294658796505,2.4451803892635,2153537.9576063
"huang_1992_VII",2154064.78455616,0.530970662201044,3.12473868092088,2.44901106767176,2154020.98312723
"logistic_model",2154064.78455616,0.530970662201044,3.12473868092088,2.44901106767176,2154020.98312723
"pearl_1920",2154064.78455871,0.530970662198196,3.12473868093036,2.44901097880673,2154020.98312978
"elmamoun_2013_M18",2154264.96136591,0.530733153200354,3.12552973978629,2.44883479717739,2154232.11029421
"lebedev_M13",2154527.20451935,0.530455188587969,3.12645528785429,2.45097304411689,2154483.40309042
"lebedev_M23",2154527.20452026,0.53045518858696,3.12645528785764,2.4509732003414,2154483.40309132
"elmamoun_2013_M6",2154836.85139024,0.530095244205471,3.12765339973321,2.44614367740147,2154804.00031854
"elmamoun_2013_M7",2154836.8513967,0.530095244198259,3.12765339975721,2.44614399817717,2154804.000325
"elmamoun_2013_M13",2154836.8513967,0.530095244198259,3.12765339975721,2.44614399817717,2154804.000325
"elmamoun_2013_M14",2155953.22038712,0.528847501963032,3.13180308971082,2.44898679967985,2155920.36931542
"power_model",2157168.43150987,0.527485519512008,3.13632644756409,2.45949828171588,2157135.58043817
"linear_model_II",2158145.95942891,0.526387070459278,3.13996982262265,2.46050226526458,2158113.10835721
"elmamoun_2013_M1",2158747.62562181,0.52570970842053,3.14221441551555,2.46566337264691,2158714.77455011
"hui_gadow_1993_III",2158747.62562181,0.52570970842053,3.14221441551555,2.46566337264691,2158714.77455011
"elmamoun_2013_M8",2159116.25140563,0.52529422718747,3.14359041388079,2.45810343911294,2159083.40033393
"larsen_hann_1987",2159136.23816799,0.525286292856837,3.14361668508173,2.46573384012041,2159092.43673906
"elmamoun_2013_M15",2160634.46235187,0.523579198919676,3.14926391314195,2.46278931340572,2160601.61128017
"elmamoun_2013_M21",2160806.2109232,0.52339945692568,3.14985792750326,2.47221824467351,2160762.40949427
"elmamoun_2013_M3",2160852.33757414,0.523347233956088,3.15003049384977,2.47297734589116,2160808.53614521
"huang_1992_VI",2160862.64130799,0.523335567649658,3.15006904287199,2.45895655077475,2160818.83987906
"hui_gadow_1993_II",2160907.53215999,0.523270072179986,3.15028545105228,2.46375993577132,2160874.68108829
"elmamoun_2013_M10",2160907.53216062,0.523270072179278,3.15028545105462,2.46375997216519,2160874.68108892
"wykoff_1982_II",2160907.53216062,0.523270072179278,3.15028545105462,2.46375997216519,2160874.68108892
"wykoff_1982_III",2160907.53216062,0.523270072179278,3.15028545105462,2.46375997216519,2160874.68108892
"elmamoun_2013_M16",2162199.3283835,0.521804982438174,3.15512247722627,2.4678158336235,2162166.4773118
"elmamoun_2013_M2",2163585.43520937,0.5202279224221,3.16032090211794,2.47228348444133,2163552.58413767
"schumacher_1939",2163585.43521215,0.520227922418936,3.16032090212836,2.47228343066612,2163552.58414045
"elmamoun_2013_M17",2163585.43521338,0.520227922417527,3.160320902133,2.47228358795054,2163552.58414168
"exponential_model",2163937.85984563,0.519826118345302,3.16164399294146,2.47437344577186,2163905.00877393
"linear_model_I",2170223.07910069,0.512603473462487,3.18533353688019,2.4980554841419,2170190.22802899
"lebedev_M19",2216328.97118103,0.456208545500844,3.36457248069801,2.64703495990478,2216285.1697521
"huang_1992_I",2229706.42177991,0.438651336533509,3.41845640409985,2.68317495832393,2229662.62035098
"lebedev_M16_b",2472776.8778851,-3.16069488359716e-08,4.56261376168162,3.6256974042448,2472744.0268134
"lebedev_M3",2472776.90388574,-9.33680930348402e-08,4.56261390257774,3.6256974977434,2472744.05281404
"lebedev_M4",2472777.66574188,-1.90306031200294e-06,4.56261803103892,3.62570022251507,2472744.81467018
"lebedev_M5",2479346.24739366,-0.0157271059481294,4.59835207684667,3.64039307964411,2479313.39632196
"lebedev_M9",2479777.72236895,-0.016768671350996,4.60070913574784,3.64264439848069,2479744.87129725
"lebedev_M8",2943166.49441283,-2.05674167853648,7.9770638544637,6.3988137173939,2943133.64334113
"lebedev_M29_b",3234943.91053594,-5.11288093103271,11.280716045811,10.3026303537732,3234900.10910701
"elmamoun_2013_M5",3302851.26768708,-6.18290063423217,12.2282308374677,11.3451697978144,3302807.46625815
