"model","bic","r_squared","rmse","mae","aic"
"huang_1992_VII",37494.4159892429,0.536541240998731,3.62138997698578,2.85238829299471,37467.0461491461
"logistic_model",37494.4159892429,0.536541240998731,3.62138997698578,2.85238829299471,37467.0461491461
"huang_1992_IV",37496.1715094153,0.53642368619072,3.62184922476515,2.84604666173078,37468.8016693185
"elmamoun_2013_M20",37507.2773891689,0.535679312432378,3.62475589627557,2.84704853173089,37479.9075490722
"elmamoun_2013_M22",37507.2773891713,0.535679312432222,3.62475589627618,2.84704853741363,37479.9075490745
"ratkowsky_1986",37513.1750898384,0.535283532114395,3.62630041227522,2.84772590646283,37485.8052497416
"peschel_1938",37513.175089976,0.535283532105157,3.62630041231126,2.84772572971697,37485.8052498792
"elmamoun_2013_M4",37519.038429369,0.534889723274297,3.62783658200807,2.84883213376746,37491.6685892722
"elmamoun_2013_M11",37521.1783245905,0.534745914964837,3.62839738742437,2.84884078495205,37493.8084844937
"strand_1958",37527.4476791993,0.53432433678594,3.6300409052944,2.84989425827944,37500.0778391025
"elmamoun_2013_M15",37526.3398088245,0.53380370355394,3.63206956186009,2.8498301892513,37505.8124287519
"elmamoun_2013_M10",37526.3545491906,0.533802710790082,3.6320734290996,2.84973166797034,37505.827169118
"wykoff_1982_II",37526.3545491906,0.533802710790082,3.6320734290996,2.84973166797034,37505.827169118
"wykoff_1982_III",37526.3545491906,0.533802710790082,3.6320734290996,2.84973166797034,37505.827169118
"hui_gadow_1993_II",37526.3545491906,0.533802710790082,3.6320734290996,2.84973166623553,37505.827169118
"elmamoun_2013_M16",37526.4320857084,0.533797488669764,3.63209377142223,2.8502885471321,37505.9047056358
"ratkowsky_1990",37534.9532568591,0.533819127242938,3.63200947947085,2.84994356990307,37507.5834167623
"elmamoun_2013_M8",37528.3431898635,0.533668756430351,3.63259520082335,2.84967061117739,37507.8158097909
"schumacher_1939",37528.5088451758,0.533657596191666,3.63263866819498,2.85140197466198,37507.9814651032
"elmamoun_2013_M2",37528.5088451758,0.533657596191666,3.63263866819498,2.85140197357738,37507.9814651032
"elmamoun_2013_M17",37528.5088451759,0.533657596191657,3.63263866819502,2.8514019832555,37507.9814651033
"exponential_model",37528.7069175425,0.533644251657545,3.63269064237048,2.85095565949207,37508.1795374699
"huang_1992_I",37536.611070397,0.533707463920666,3.63244443721551,2.85014241442976,37509.2412303003
"elmamoun_2013_M14",37544.6841008995,0.532566577996201,3.63688550433711,2.85233196780219,37524.1567208269
"elmamoun_2013_M7",37558.3539008239,0.531642562562636,3.64047840019342,2.85517949353441,37537.8265207513
"elmamoun_2013_M13",37558.3539008239,0.531642562562636,3.64047840019342,2.85517949353441,37537.8265207513
"elmamoun_2013_M6",37558.3539008245,0.531642562562596,3.64047840019357,2.85517929751894,37537.8265207519
"hyperbolic_model_I",37627.3954354511,0.526947688615081,3.65867920914888,2.8707030598918,37606.8680553785
"elmamoun_2013_M12",37672.9052994952,0.523827279300813,3.67072630348642,2.88190302862674,37652.3779194226
"linear_model_II",37697.2409934173,0.522150251354035,3.6771845693027,2.8744039767024,37676.7136133447
"elmamoun_2013_M18",37896.7800803541,0.50817490937371,3.73056909739015,2.92158210347593,37876.2527002815
"power_model",38140.3594897677,0.490559883056588,3.79678774211067,2.97049461556659,38119.8321096951
"elmamoun_2013_M1",38187.6738849392,0.487065745764556,3.80978615633392,2.98148112501299,38167.1465048666
"hui_gadow_1993_III",38187.6738849392,0.487065745764556,3.80978615633392,2.98148112501299,38167.1465048666
"larsen_hann_1987",38195.4107292089,0.487147667594127,3.80948190962751,2.97962668511811,38168.0408891121
"elmamoun_2013_M21",38240.3448310728,0.483807662128739,3.82186660662793,2.99031965329228,38212.974990976
"elmamoun_2013_M3",38244.5068943372,0.483497192437996,3.82301578619772,2.99137376806963,38217.1370542404
"linear_model_I",39027.1757141215,0.42092736502365,4.04796052896456,3.14169728864909,39006.6483340489
"elmamoun_2013_M5",57849.6034210051,-7.7724251798148,15.7554054736694,14.8303692225443,57822.2335809083
"logistic_model_1.3",NA,NA,NA,NA,NA
