"model","bic","r_squared","rmse","mae","aic"
"elmamoun_2013_M6",10878.0920220497,0.636369866522189,1.84168955570878,1.4031750764945,10860.4180297767
"elmamoun_2013_M7",10878.0920220497,0.636369866522189,1.84168955570878,1.40317507653896,10860.4180297767
"elmamoun_2013_M13",10878.0920220497,0.636369866522189,1.84168955570878,1.40317507653896,10860.4180297767
"elmamoun_2013_M14",10879.6163559281,0.636162517325719,1.84221456504107,1.40426474733737,10861.9423636551
"elmamoun_2013_M4",10885.9058334288,0.636380408023087,1.8416628605713,1.40301715094145,10862.3405103981
"huang_1992_I",10885.9764362133,0.63637080709017,1.84168717384437,1.40305976123924,10862.4111131826
"elmamoun_2013_M11",10885.9816461555,0.636370098605153,1.84168896798956,1.4030353687498,10862.4163231249
"ratkowsky_1990",10885.9919418726,0.636368698516227,1.84169251352561,1.40304007924303,10862.4266188419
"huang_1992_IV",10886.0438930859,0.636361633717857,1.84171040406888,1.40335623403661,10862.4785700553
"strand_1958",10886.0878643026,0.636355654004746,1.84172554666053,1.40327856438041,10862.522541272
"ratkowsky_1986",10886.1025716471,0.636353653908493,1.84173061153139,1.40315658767376,10862.5372486165
"peschel_1938",10886.1025716471,0.636353653908493,1.84173061153139,1.40315658824792,10862.5372486165
"lundqvist_1989",10886.1264123987,0.636350411709225,1.84173882176696,1.40331765637841,10862.561089368
"elmamoun_2013_M22",10886.9082095628,0.63624407596453,1.84200807596224,1.40351245334985,10863.3428865321
"elmamoun_2013_M20",10886.9082095654,0.636244075964176,1.84200807596314,1.40351241004686,10863.3428865347
"hyperbolic_model_I",10881.4653409088,0.635910848410202,1.84285159121047,1.40377704984679,10863.7913486359
"monomolecular_model",10890.4144340242,0.6357667960613,1.84321611847848,1.40487392261782,10866.8491109936
"linear_model_II",10885.729029211,0.635329845816933,1.84432138884234,1.40406005160742,10868.055036938
"elmamoun_2013_M19",10891.826313954,0.635574429068785,1.84370279450556,1.40562083351919,10868.2609909233
"yang_1978",10891.826313954,0.635574429068785,1.84370279450556,1.40562083351919,10868.2609909233
"elmamoun_2013_M8",10889.3237664306,0.634839279284608,1.84556149344531,1.4085585894595,10871.6497741576
"hui_gadow_1993_II",10894.7004794085,0.634104298127055,1.84741789663728,1.41079108464523,10877.0264871355
"elmamoun_2013_M10",10894.7004794324,0.634104298123786,1.84741789664554,1.41079110439909,10877.0264871594
"wykoff_1982_II",10894.7004794324,0.634104298123786,1.84741789664554,1.41079110439909,10877.0264871594
"wykoff_1982_III",10894.7004794324,0.634104298123786,1.84741789664554,1.41079110439909,10877.0264871594
"elmamoun_2013_M15",10895.47136305,0.63399879937135,1.84768421056429,1.41111901107066,10877.797370777
"elmamoun_2013_M12",10898.2553959182,0.633617539086816,1.84864631840386,1.40911370444542,10880.5814036453
"elmamoun_2013_M16",10901.329219053,0.633196132046509,1.84970915407128,1.4134252500437,10883.65522678
"huang_1992",10907.4621698695,0.633437257157106,1.84910108435636,1.41235645525279,10883.8968468388
"seber_1989",10907.462170157,0.633437257117692,1.84910108445577,1.41235651718512,10883.8968471263
"gompertz_model",10907.4621701612,0.633437257117106,1.84910108445725,1.41235651751109,10883.8968471306
"schumacher_1939",10909.0789260424,0.632131530070681,1.85239148299447,1.41640822729798,10891.4049337695
"elmamoun_2013_M17",10909.0789260426,0.632131530070658,1.85239148299453,1.41640822243662,10891.4049337696
"elmamoun_2013_M2",10909.0789260428,0.63213153007064,1.85239148299458,1.41640822834603,10891.4049337698
"exponential_model",10912.8801727352,0.631608211746049,1.85370859219986,1.41827157714276,10895.2061804622
"pearl_1920",10930.421899598,0.630276293427972,1.85705660494188,1.42166706646577,10906.8565765674
"huang_1992_VII",10930.4218996311,0.630276293423397,1.85705660495337,1.42166705289657,10906.8565766005
"logistic_model",10930.4218996311,0.630276293423397,1.85705660495337,1.42166705289657,10906.8565766005
"elmamoun_2013_M18",10938.86925807,0.628010289817221,1.86273877897924,1.41801759207471,10921.1952657971
"power_model",11002.322816896,0.619077470187689,1.88497164868228,1.4359091496221,10984.648824623
"larsen_hann_1987",11031.257782218,0.616067889319841,1.89240336116896,1.44172715647321,11007.6924591874
"elmamoun_2013_M1",11031.3945821673,0.614913480673549,1.89524626885331,1.44563428370432,11013.7205898944
"hui_gadow_1993_III",11031.3945821673,0.614913480673549,1.89524626885331,1.44563428370432,11013.7205898944
"elmamoun_2013_M21",11062.9911749858,0.611484475610599,1.90366568320681,1.45237874469584,11039.4258519552
"elmamoun_2013_M3",11065.6937033576,0.611091616599968,1.90462791406653,1.45337138938926,11042.1283803269
"linear_model_I",11301.1732289894,0.574034830636152,1.99330399393058,1.522893027479,11283.4992367164
"logistic_model_1.3",NA,NA,NA,NA,NA
