"model","bic","r_squared","rmse","mae","aic"
"huang_1992",7995.35114636445,0.565739073462779,3.16049378045475,2.44944561805294,7973.9671055248
"elmamoun_2013_M5",7997.74572240546,0.565067670581567,3.16293602767453,2.44997709216658,7976.36168156581
"elmamoun_2013_M22",7998.20357223543,0.564939178254651,3.16340320724514,2.4499085794699,7976.81953139578
"elmamoun_2013_M14",7993.29294800634,0.564255066095606,3.16588937976807,2.45111383671523,7977.2549173766
"elmamoun_2013_M4",7999.52059977993,0.564569352069543,3.16474745702017,2.45108087920996,7978.13655894027
"elmamoun_2013_M7",7994.32203066749,0.563965668388013,3.16694050966733,2.45171028985045,7978.28400003775
"elmamoun_2013_M13",7994.32203066749,0.563965668388013,3.16694050966733,2.45171028985045,7978.28400003775
"elmamoun_2013_M6",7994.32203066755,0.563965668387998,3.16694050966738,2.45171029609309,7978.28400003781
"elmamoun_2013_M11",7999.7777891042,0.564497095678808,3.16501002896367,2.45111582193267,7978.39374826455
"elmamoun_2013_M8",7994.52463173934,0.56390867045463,3.16714749241216,2.45360932122546,7978.4866011096
"huang_1992_I",8000.58446992567,0.564270383888677,3.1658337338376,2.45134384305099,7979.20042908601
"strand_1958",8000.82653289904,0.564202330828797,3.16608094707857,2.45206712251922,7979.44249205939
"huang_1992_IV",8001.4004096289,0.564040949896679,3.16666711106828,2.45169955775813,7980.01636878924
"elmamoun_2013_M15",7996.19657254526,0.563438017377029,3.16885610897842,2.45547956377665,7980.15854191552
"elmamoun_2013_M10",7996.55287284997,0.563337652830767,3.16922034423149,2.45582030979716,7980.51484222023
"wykoff_1982_II",7996.55287284997,0.563337652830767,3.16922034423149,2.45582030979716,7980.51484222023
"wykoff_1982_III",7996.55287284997,0.563337652830767,3.16922034423149,2.45582030979716,7980.51484222023
"hui_gadow_1993_II",7996.55287285,0.563337652830758,3.16922034423152,2.45582030764777,7980.51484222026
"elmamoun_2013_M16",7998.38687842365,0.5628206753115,3.171095856314,2.45765195760729,7982.34884779391
"exponential_model",8000.11328372001,0.56233346938829,3.17286234708161,2.45912091740272,7984.07525309027
"elmamoun_2013_M2",8000.57310973824,0.562203611122025,3.17333301574923,2.45963676955443,7984.5350791085
"elmamoun_2013_M17",8000.5731097384,0.562203611121981,3.17333301574939,2.45963675905229,7984.53507910866
"schumacher_1939",8000.5731097452,0.56220361112006,3.17333301575635,2.4596368380719,7984.53507911546
"linear_model_II",8002.79995886931,0.561574187150114,3.17561336173567,2.45918588614074,7986.76192823957
"hyperbolic_model_I",8006.05741432658,0.560651829537273,3.17895202492804,2.4600528629529,7990.01938369684
"elmamoun_2013_M12",8014.03211017645,0.558385573644528,3.18714035113035,2.46749818389164,7997.99407954671
"elmamoun_2013_M18",8016.44768443162,0.557696809707003,3.1896247945074,2.4696191118528,8000.40965380188
"power_model",8039.56109191967,0.551051817955605,3.21349531688166,2.48892978854414,8023.52306128993
"elmamoun_2013_M1",8046.60325418733,0.549007457403123,3.22080360036041,2.49464339272034,8030.56522355759
"hui_gadow_1993_III",8046.60325418733,0.549007457403123,3.22080360036041,2.49464339272034,8030.56522355759
"larsen_hann_1987",8060.25770646478,0.547168194283764,3.22736454893683,2.49870624445779,8038.87366562512
"elmamoun_2013_M3",8063.79125745866,0.546134691347613,3.23104537447438,2.50185577511427,8042.40721661901
"elmamoun_2013_M19",8064.37886022839,0.545962599044251,3.23165787484824,2.50207110436404,8042.99481938874
"yang_1978",8064.37886022839,0.545962599044251,3.23165787484824,2.50207110436404,8042.99481938874
"elmamoun_2013_M21",8066.66558810215,0.54529225953841,3.23404260014325,2.50431087679615,8045.28154726249
"linear_model_I",8092.4025290901,0.535482736470615,3.26874086243248,2.52925935958327,8076.36449846036
"ratkowsky_1990",8362.25014587418,0.449759971430794,3.55758801370328,2.72833125687002,8340.86610503453
"logistic_model_1.3",NA,NA,NA,NA,NA
