"model","bic","r_squared","rmse","mae","aic"
"huang_1992_IV",61662.5158246953,0.553246162264231,3.29097788390628,2.56493754784391,61633.0107108972
"strand_1958",61664.5777664757,0.553168122377905,3.29126530877368,2.56513207374234,61635.0726526776
"elmamoun_2013_M6",61657.6905652025,0.55307389821105,3.29161230772359,2.56510109417747,61635.5617298539
"elmamoun_2013_M7",61657.6905652038,0.553073898210999,3.29161230772378,2.5651011187556,61635.5617298553
"elmamoun_2013_M13",61657.6905652038,0.553073898210999,3.29161230772378,2.5651011187556,61635.5617298553
"ratkowsky_1986",61665.1464454773,0.553146596750917,3.29134458433535,2.56541417346923,61635.6413316792
"peschel_1938",61665.1464454774,0.553146596750912,3.29134458433537,2.56541416873099,61635.6413316794
"elmamoun_2013_M4",61665.2111768477,0.553144146474554,3.29135360820394,2.56528919967254,61635.7060630496
"huang_1992_I",61665.8184473979,0.553121158810018,3.29143826588381,2.56538007436797,61636.3133335999
"elmamoun_2013_M11",61665.8751144173,0.553119013672134,3.29144616576605,2.56534082414374,61636.3700006192
"ratkowsky_1990",61666.4046582888,0.55309896721764,3.29151998976825,2.56549668124914,61636.8995444907
"elmamoun_2013_M22",61667.2066108056,0.553068606727872,3.291631793562,2.56594908302428,61637.7014970076
"elmamoun_2013_M20",61667.2066108091,0.553068606727741,3.29163179356248,2.56594901612879,61637.701497011
"elmamoun_2013_M14",61664.7758519322,0.552805575461799,3.29260025845571,2.56570320201704,61642.6470165837
"hyperbolic_model_I",61670.1564426298,0.552601702645442,3.29335070967046,2.56866166241649,61648.0276072812
"linear_model_II",61694.6956902,0.551670721161634,3.29677546026437,2.56919239957835,61672.5668548514
"elmamoun_2013_M8",61697.3274715058,0.551570760454528,3.29714296876153,2.56972252585777,61675.1986361573
"elmamoun_2013_M12",61700.4524527205,0.551452038011138,3.29757940212653,2.57459689986522,61678.323617372
"elmamoun_2013_M10",61710.9777208777,0.55105193696465,3.29904978099006,2.57156734754789,61688.8488855291
"wykoff_1982_II",61710.9777208777,0.55105193696465,3.29904978099006,2.57156734754789,61688.8488855291
"wykoff_1982_III",61710.9777208777,0.55105193696465,3.29904978099006,2.57156734754789,61688.8488855291
"hui_gadow_1993_II",61710.9777208791,0.551051936964596,3.29904978099025,2.57156735517431,61688.8488855305
"elmamoun_2013_M15",61716.3985811121,0.55084573251211,3.29980733037486,2.57222368217992,61694.2697457636
"elmamoun_2013_M16",61732.3110768008,0.5502398888438,3.30203206008391,2.57430478714112,61710.1822414522
"exponential_model",61741.394299808,0.549893692869605,3.30330265998987,2.5757255392293,61719.2654644594
"elmamoun_2013_M17",61757.3136216205,0.549286304417882,3.30553070194473,2.57767670390743,61735.184786272
"elmamoun_2013_M2",61757.3136216217,0.549286304417836,3.3055307019449,2.57767669830977,61735.1847862732
"schumacher_1939",61757.3136216328,0.549286304417413,3.30553070194645,2.57767670852253,61735.1847862843
"huang_1992_VII",61803.5776874395,0.547875729754005,3.3106992329354,2.58953914033988,61774.0725736415
"logistic_model",61803.5776874395,0.547875729754005,3.3106992329354,2.58953914033988,61774.0725736415
"elmamoun_2013_M18",61865.5754483213,0.545133867344477,3.32072276139343,2.59627168272172,61843.4466129727
"power_model",62119.3909862928,0.535248040604481,3.35661423874776,2.63040797704387,62097.2621509443
"elmamoun_2013_M1",62177.3403040211,0.532961020666541,3.36486296434083,2.63854228987678,62155.2114686725
"hui_gadow_1993_III",62177.3403040211,0.532961020666541,3.36486296434083,2.63854228987678,62155.2114686725
"larsen_hann_1987",62196.5206913251,0.532572981452758,3.36626052186779,2.63856173025274,62167.015577527
"elmamoun_2013_M21",62244.7960629806,0.530657571448872,3.37315055704829,2.64609741796891,62215.2909491825
"elmamoun_2013_M19",62254.6785262492,0.530264500606547,3.37456275586211,2.64630691101329,62225.1734124511
"yang_1978",62254.6785262492,0.530264500606547,3.37456275586211,2.64630691101329,62225.1734124511
"elmamoun_2013_M3",62258.9853032134,0.530093097378819,3.37517837698757,2.64737547863636,62229.4801894153
"linear_model_I",63209.9230673612,0.490269236297738,3.51529066151605,2.75684227959571,63187.7942320126
"elmamoun_2013_M5",98413.3567524184,-9.04837947218481,15.6076972270756,14.8101684873822,98383.8516386203
"logistic_model_1.3",NA,NA,NA,NA,NA
