"model","bic","r_squared","rmse","mae","aic"
"linear_model_II",1144.23639662462,0.498411902079603,2.08097987663057,1.61145791441308,1133.53136311334
"elmamoun_2013_M12",1144.64754291008,0.497624161700972,2.08261331726799,1.6130842474779,1133.9425093988
"hyperbolic_model_I",1144.67858424043,0.497564637509394,2.08273669322759,1.61435458086462,1133.97355072915
"elmamoun_2013_M18",1145.10778420343,0.496740889543661,2.08444332816173,1.61168777093123,1134.40275069214
"elmamoun_2013_M6",1145.19730486582,0.496568905625555,2.08479946687909,1.61852638269185,1134.49227135454
"elmamoun_2013_M7",1145.19730486583,0.496568905625548,2.08479946687911,1.61852632895724,1134.49227135454
"elmamoun_2013_M13",1145.19730486583,0.496568905625548,2.08479946687911,1.61852632895724,1134.49227135454
"elmamoun_2013_M14",1145.50952763036,0.495968614244846,2.0860420543139,1.62020284640688,1134.80449411908
"elmamoun_2013_M10",1146.25978894725,0.49452320504732,2.08903098108729,1.62450040374824,1135.55475543597
"wykoff_1982_II",1146.25978894725,0.49452320504732,2.08903098108729,1.62450040374824,1135.55475543597
"wykoff_1982_III",1146.25978894725,0.49452320504732,2.08903098108729,1.62450040374824,1135.55475543597
"hui_gadow_1993_II",1146.25978894759,0.494523205046659,2.08903098108866,1.62450025569634,1135.55475543631
"elmamoun_2013_M8",1146.34781050275,0.494353356465219,2.08938192612808,1.62468207205218,1135.64277699147
"huang_1992_IV",1149.99059255772,0.498055971025501,2.08171808594177,1.61217904789882,1135.71721454268
"elmamoun_2013_M11",1150.09591984659,0.497854142658925,2.08213656640009,1.61284797744981,1135.82254183155
"peschel_1938",1150.09716900894,0.497851748524595,2.0821415300064,1.61273427682724,1135.8237909939
"ratkowsky_1986",1150.09716900981,0.497851748522938,2.08214153000983,1.61273431616362,1135.82379099476
"elmamoun_2013_M4",1150.17876978726,0.497695328410772,2.08246580023431,1.61335459736268,1135.90539177222
"strand_1958",1150.18017112848,0.497692641761444,2.08247136941192,1.61340670017505,1135.90679311344
"elmamoun_2013_M22",1150.21205631667,0.49763150764213,2.08259809080839,1.61322257132334,1135.93867830162
"elmamoun_2013_M20",1150.21205632037,0.497631507635031,2.0825980908231,1.61322269427934,1135.93867830532
"huang_1992_I",1150.25821027697,0.497543002535933,2.08278153428714,1.61372807131006,1135.98483226192
"ratkowsky_1990",1150.28071276041,0.497499845986978,2.08287097849201,1.61382621071374,1136.00733474537
"elmamoun_2013_M15",1146.73749866791,0.493600718589562,2.09093633498102,1.62669266962651,1136.03246515663
"elmamoun_2013_M16",1146.82491979159,0.493431720952984,2.09128520378403,1.62723249322982,1136.11988628031
"exponential_model",1146.93149870235,0.493225612258014,2.09171060372234,1.62781942394034,1136.22646519107
"power_model",1147.14186440693,0.492818548282594,2.09255051309844,1.61934903315413,1136.43683089565
"monomolecular_model",1150.91706846497,0.496277870843532,2.08540199371913,1.61598060920147,1136.64369044993
"elmamoun_2013_M2",1147.48045539098,0.492162677752692,2.09390308503941,1.63012527308315,1136.77542187969
"schumacher_1939",1147.48045539099,0.492162677752667,2.09390308503946,1.63012530133844,1136.77542187971
"elmamoun_2013_M17",1147.48045539104,0.492162677752561,2.09390308503968,1.63012531856416,1136.77542187976
"elmamoun_2013_M5",1151.14891949341,0.495831915944231,2.08632491276287,1.61618318834777,1136.87554147836
"elmamoun_2013_M1",1148.01036330479,0.491134512330341,2.09602166719138,1.62237369551075,1137.3053297935
"hui_gadow_1993_III",1148.01036330479,0.491134512330341,2.09602166719138,1.62237369551075,1137.3053297935
"gompertz_model",1152.00620914575,0.494179526694846,2.08974103616645,1.61955045328699,1137.7328311307
"pearl_1920",1153.26273204188,0.491747841507986,2.0947581320579,1.62378408593214,1138.98935402683
"huang_1992_VII",1153.26273207971,0.491747841434606,2.09475813220912,1.62378917059213,1138.98935406466
"logistic_model",1153.26273207971,0.491747841434606,2.09475813220912,1.62378917059213,1138.98935406466
"larsen_hann_1987",1153.59509114456,0.491102691051963,2.09608720223737,1.62123254772537,1139.32171312952
"lebedev_M23",1153.72569928738,0.490848940281,2.09660972166086,1.62552623295789,1139.45232127234
"lebedev_M13",1153.72569929712,0.490848940262088,2.0966097216998,1.62553036262369,1139.45232128207
"elmamoun_2013_M19",1154.33963320054,0.489654468438758,2.09906761126837,1.6241562372991,1140.06625518549
"yang_1978",1154.33963320054,0.489654468438758,2.09906761126837,1.6241562372991,1140.06625518549
"elmamoun_2013_M3",1154.52434217931,0.489294549972585,2.09980765893548,1.62428891743527,1140.25096416427
"elmamoun_2013_M21",1154.60058934455,0.489145902989694,2.10011322387917,1.62449652366441,1140.32721132951
"linear_model_I",1158.73630793408,0.469869907621063,2.1393680117068,1.66478043365729,1148.0312744228
"lebedev_M19",1183.00397710531,0.430650829721678,2.21709149137982,1.72477900915786,1168.73059909027
"lebedev_M16_b",1325.01012149971,-3.0967735487053e-08,2.93828742136988,2.34991555027102,1314.30508798843
"lebedev_M3",1325.01013069938,-6.60809982289123e-08,2.9382874729563,2.34991557434543,1314.3050971881
"lebedev_M4",1325.01044633682,-1.27080485134989e-06,2.93828924286816,2.34991671490747,1314.30541282554
"lebedev_M5",1330.52524132541,-0.0212732229235286,2.96937632661013,2.36016873581657,1319.82020781412
"lebedev_M9",1330.89182848999,-0.0227031759584588,2.97145441077661,2.361024355411,1320.18679497871
"lebedev_M8",1642.8000494866,-2.36335399001082,5.38865722283967,4.35391610420195,1632.09501597531
"lebedev_M29_b",1889.24294647062,-7.43430407647409,8.53333698345123,8.0088276922795,1874.96956845557
