"model","bic","r_squared","rmse","mae","aic"
"ratkowsky_1990",97944.9215133618,0.561708053102552,2.19640536307811,1.72307652071868,97912.8913845505
"huang_1992_I",97945.9550942336,0.56168764032728,2.19645650958831,1.72308109121809,97913.9249654223
"elmamoun_2013_M11",97946.0023327651,0.561686707363992,2.19645884720457,1.72290483272723,97913.9722039538
"elmamoun_2013_M20",97946.9299152176,0.561668387163223,2.19650474947045,1.72305716592906,97914.8997864063
"elmamoun_2013_M22",97946.929915218,0.561668387163216,2.19650474947047,1.72305717889307,97914.8997864067
"elmamoun_2013_M4",97949.5337677093,0.561616955728947,2.19663360861812,1.72302625590991,97917.503638898
"strand_1958",97950.8880811367,0.561590202871791,2.19670063371111,1.72317664602376,97918.8579523254
"peschel_1938",97952.8299631549,0.561551840444503,2.19679674119487,1.72304296215515,97920.7998343436
"ratkowsky_1986",97952.8299631554,0.561551840444495,2.19679674119489,1.72304295806598,97920.7998343441
"hyperbolic_model_I",97944.9408050341,0.561509987538323,2.19690158840642,1.72275957004269,97920.9182084256
"lundqvist_1989",97956.4059582226,0.561481186869906,2.1969737350842,1.72306633785277,97924.3758294113
"huang_1992_IV",97960.8307896782,0.561393746447866,2.19719276187328,1.72319876393202,97928.8006608669
"flewelling_jong_1994",97963.8868307356,0.561333344924343,2.19734404701849,1.72332610874161,97931.8567019243
"elmamoun_2013_M12",97968.7023405044,0.561040254930175,2.19807798930572,1.72581013243799,97944.679743896
"elmamoun_2013_M6",97996.254857355,0.560494949812229,2.19944286520752,1.72304760531713,97972.2322607465
"elmamoun_2013_M7",97996.2548574115,0.56049494981111,2.19944286521032,1.72304766030322,97972.232260803
"elmamoun_2013_M13",97996.2548574115,0.56049494981111,2.19944286521032,1.72304766030322,97972.232260803
"elmamoun_2013_M18",98007.2989475226,0.560276180769932,2.19999019696949,1.727004898303,97983.2763509141
"elmamoun_2013_M14",98046.2478225537,0.559503784714314,2.20192154355714,1.72430984735045,98022.2252259453
"huang_1992_VII",98055.0873584242,0.559526966998156,2.20186360180864,1.72918826124947,98023.0572296129
"logistic_model",98055.0873584242,0.559526966998156,2.20186360180864,1.72918826124947,98023.0572296129
"pearl_1920",98055.0873586867,0.559526966992946,2.20186360182166,1.72918822325221,98023.0572298754
"linear_model_II",98155.6801353764,0.557326361113787,2.20735701088553,1.73027689355329,98131.6575387679
"power_model",98161.0245470152,0.55721974573801,2.20762280944259,1.73336539627721,98137.0019504067
"elmamoun_2013_M8",98196.6574275736,0.556508250724718,2.20939579065005,1.7293291299018,98172.6348309651
"elmamoun_2013_M15",98271.4912115529,0.555010292665973,2.21312392346823,1.73208963489957,98247.4686149444
"elmamoun_2013_M1",98274.1426204304,0.554957126345879,2.21325612893125,1.73848968159204,98250.120023822
"hui_gadow_1993_III",98274.1426204304,0.554957126345879,2.21325612893125,1.73848968159204,98250.120023822
"larsen_hann_1987",98283.8700599315,0.554962743093244,2.21324216247937,1.73652575430966,98251.8399311203
"elmamoun_2013_M10",98293.9249907324,0.554560247692975,2.21424277360921,1.73301072533101,98269.9023941239
"wykoff_1982_II",98293.9249907324,0.554560247692975,2.21424277360921,1.73301072533101,98269.9023941239
"wykoff_1982_III",98293.9249907324,0.554560247692975,2.21424277360921,1.73301072533101,98269.9023941239
"hui_gadow_1993_II",98293.9249907624,0.554560247692373,2.2142427736107,1.73301066186263,98269.9023941539
"elmamoun_2013_M16",98354.7351134091,0.553338042933685,2.21727843018894,1.73529117387923,98330.7125168006
"elmamoun_2013_M19",98406.1364027634,0.552504164237671,2.21934719726059,1.74207586375192,98374.1062739521
"yang_1978",98406.1364027634,0.552504164237671,2.21934719726059,1.74207586375192,98374.1062739521
"elmamoun_2013_M3",98427.6625683852,0.552069903763579,2.22042378947109,1.74300744588673,98395.6324395739
"schumacher_1939",98420.1030186167,0.552020492440851,2.22054625394924,1.73783015983578,98396.0804220082
"elmamoun_2013_M2",98420.1030186494,0.55202049244019,2.22054625395088,1.73783010980369,98396.0804220409
"elmamoun_2013_M17",98420.1030187224,0.552020492438716,2.22054625395453,1.73783019168768,98396.0804221139
"elmamoun_2013_M21",98433.4796350146,0.551952480218744,2.22071480915186,1.74291145386937,98401.4495062033
"exponential_model",98497.315027565,0.550459205645884,2.22441238403062,1.74177090778686,98473.2924309566
"linear_model_I",98946.8037003439,0.541261546970944,2.2470530351412,1.76301950034241,98922.7811037354
"elmamoun_2013_M5",163704.939414786,-7.4843834563006,9.66364336852954,9.07658003937601,163672.909285974
"logistic_model_1.3",NA,NA,NA,NA,NA
