"model","bic","r_squared","rmse","mae","aic"
"gompertz_model",4601.55342843522,0.355542187605243,3.25493252825292,2.5537579957004,4582.43374080533
"elmamoun_2013_M20",4601.63561305573,0.355481997839282,3.25508452350315,2.55501176891709,4582.51592542584
"elmamoun_2013_M22",4601.63561305811,0.35548199783754,3.25508452350755,2.5550120853459,4582.51592542822
"elmamoun_2013_M4",4602.00941354713,0.355208165655638,3.25577593339779,2.55614306669689,4582.88972591724
"ratkowsky_1986",4602.16047338326,0.355097471895092,3.2560553868556,2.55578839127161,4583.04078575337
"peschel_1938",4602.16047338326,0.355097471895093,3.25605538685559,2.55578839105936,4583.04078575337
"pearl_1920",4602.34891758862,0.354959356943429,3.25640403323038,2.55482460880599,4583.22922995873
"huang_1992_IV",4602.35065580161,0.354958082830781,3.25640724932502,2.55605440578476,4583.23096817172
"elmamoun_2013_M11",4602.37601292705,0.354939495734795,3.2564541662125,2.55595051408313,4583.25632529716
"lebedev_M13",4602.63937931233,0.354746413146437,3.25694149844797,2.55548843566528,4583.51969168244
"lebedev_M23",4602.63937954797,0.354746412973652,3.25694149888404,2.55548330645724,4583.51969191808
"strand_1958",4602.80068547484,0.354628125737467,3.25724001481759,2.55718766177114,4583.68099784495
"elmamoun_2013_M2",4598.76694345908,0.352610994458029,3.26232634959605,2.55394786540466,4584.42717773666
"schumacher_1939",4598.76694345908,0.352610994458028,3.26232634959605,2.55394785799575,4584.42717773666
"elmamoun_2013_M17",4598.76694345908,0.352610994458026,3.26232634959606,2.55394786899216,4584.42717773666
"elmamoun_2013_M16",4599.44627277689,0.352111039768727,3.26358579374077,2.55356163793136,4585.10650705447
"exponential_model",4599.46180377624,0.352099605164393,3.26361459315695,2.55367484434452,4585.12203805382
"elmamoun_2013_M15",4599.64642282331,0.351963665048919,3.2639569550995,2.55363466954801,4585.30665710089
"huang_1992_I",4604.69703521559,0.353235886648326,3.26075148933557,2.55680948889395,4585.5773475857
"elmamoun_2013_M10",4600.27854483574,0.351498000056752,3.26512944918839,2.55341444008117,4585.93877911332
"wykoff_1982_II",4600.27854483574,0.351498000056752,3.26512944918839,2.55341444008117,4585.93877911332
"wykoff_1982_III",4600.27854483574,0.351498000056752,3.26512944918839,2.55341444008117,4585.93877911332
"hui_gadow_1993_II",4600.27854483575,0.351498000056747,3.2651294491884,2.55341442951372,4585.93877911333
"elmamoun_2013_M8",4600.29098180907,0.351488834762355,3.26515252218347,2.55364520414035,4585.95121608665
"elmamoun_2013_M14",4602.38530722071,0.349943595116228,3.26904022795234,2.55451378698032,4588.0455414983
"elmamoun_2013_M7",4603.6131417369,0.349035960145115,3.27132161479699,2.55555454111553,4589.27337601448
"elmamoun_2013_M13",4603.6131417369,0.349035960145115,3.27132161479699,2.55555454111553,4589.27337601448
"elmamoun_2013_M6",4603.6131417459,0.349035960138459,3.27132161481371,2.55555496340151,4589.27337602348
"hyperbolic_model_I",4607.78972657306,0.345939063955488,3.27909387421832,2.56066333825731,4593.44996085064
"elmamoun_2013_M12",4611.13616877458,0.343447082009095,3.28533463386894,2.56595861778872,4596.79640305216
"linear_model_II",4627.27356718951,0.33129617475087,3.31559631179804,2.58629837543581,4612.93380146709
"elmamoun_2013_M18",4634.84252991265,0.325519784261389,3.3298858940625,2.59950875903113,4620.50276419023
"power_model",4652.94717086523,0.311499668877716,3.36431630844787,2.63060710094586,4638.60740514281
"elmamoun_2013_M1",4655.83136578436,0.309239411049979,3.36983409197712,2.63672080265322,4641.49160006194
"hui_gadow_1993_III",4655.83136578436,0.309239411049979,3.36983409197712,2.63672080265322,4641.49160006194
"larsen_hann_1987",4661.97350893567,0.309739857439648,3.36861317195797,2.63285527773416,4642.85382130578
"elmamoun_2013_M21",4664.99257489133,0.307367675921856,3.37439657712281,2.6392092026944,4645.87288726144
"elmamoun_2013_M3",4665.23417240785,0.307177492714806,3.37485981677638,2.63949868370262,4646.11448477796
"linear_model_I",4724.59080558031,0.253101708154175,3.50409181557355,2.76420069322087,4710.2510398579
"lebedev_M19",4763.47817080014,0.225347337551978,3.56860313790236,2.82767634394081,4744.35848317025
"lebedev_M16_b",4981.39793484393,-2.46405844617215e-08,4.05456950295666,3.30061161198059,4967.05816912151
"lebedev_M3",4981.39798820878,-8.5282459094671e-08,4.054569625895,3.30061172009669,4967.05822248636
"lebedev_M4",4981.39980532974,-2.15019495031221e-06,4.05457381205821,3.30061556863424,4967.06003960732
"lebedev_M5",4995.14969139428,-0.0157497611310069,4.08637396406117,3.32380572076691,4980.80992567187
"lebedev_M9",4997.73358821,-0.0187366356454239,4.09237767045582,3.3331844714364,4983.39382248759
"lebedev_M8",6249.78812284781,-3.22640821672407,8.335477145846,6.99666175946388,6235.44835712539
"lebedev_M29_b",6855.01752403027,-7.34288214375612,11.7112377682819,10.985072281972,6835.89783640038
"elmamoun_2013_M5",6991.5670010425,-8.74328761035083,12.6560302850379,11.9829515000569,6972.44731341261
