"model","bic","r_squared","rmse","mae","aic"
"pearl_1920",27224.5918075486,0.586169005053399,4.00096212978701,2.96129542561662,27198.6481719431
"huang_1992_VII",27224.5918075512,0.586169005053177,4.00096212978808,2.96129541207787,27198.6481719457
"logistic_model",27224.5918075512,0.586169005053177,4.00096212978808,2.96129541207787,27198.6481719457
"lebedev_M13",27226.2143764083,0.586030420300827,4.00163199978295,2.96193811124199,27200.2707408028
"lebedev_M23",27226.2143764088,0.586030420300785,4.00163199978315,2.96193811458179,27200.2707408033
"ratkowsky_1990",27261.1773218603,0.583032910248472,4.01609356589968,2.97526442491228,27235.2336862548
"huang_1992_I",27263.0594399943,0.582870934652171,4.01687353871286,2.97604917485632,27237.1158043888
"elmamoun_2013_M20",27270.0471517097,0.582269019638625,4.01977065748966,2.98041556134986,27244.1035161042
"elmamoun_2013_M22",27270.047152142,0.582269019601361,4.01977065766895,2.98041775667321,27244.1035165365
"elmamoun_2013_M12",27267.3660107027,0.581768341914281,4.02217891426261,2.98030442569679,27247.9082839986
"strand_1958",27274.4337596503,0.581890717607741,4.02159042109668,2.98016844250342,27248.4901240448
"elmamoun_2013_M4",27274.8774404101,0.581852435408715,4.02177452583616,2.98103698267435,27248.9338048046
"hyperbolic_model_I",27269.5428753719,0.581580426471036,4.02308241431767,2.98423817214282,27250.0851486678
"ratkowsky_1986",27277.9738011576,0.5815851738671,4.02305959126994,2.98391965601203,27252.0301655521
"peschel_1938",27277.9738015014,0.58158517383741,4.02305959141267,2.98392204904955,27252.0301658959
"elmamoun_2013_M11",27279.4157201905,0.58146065672537,4.02365816305394,2.98331071981018,27253.472084585
"huang_1992_IV",27292.2997580376,0.580346407535745,4.02901056056356,2.98992041162423,27266.3561224321
"elmamoun_2013_M7",27308.0607762044,0.578241411950473,4.03910274240444,3.00960237870526,27288.6030495003
"elmamoun_2013_M13",27308.0607762044,0.578241411950473,4.03910274240444,3.00960237870526,27288.6030495003
"elmamoun_2013_M6",27308.0607762202,0.578241411949099,4.03910274241102,3.00960246923556,27288.6030495161
"elmamoun_2013_M18",27310.7018633502,0.578011489379136,4.04020355502705,2.9894325720198,27291.244136646
"elmamoun_2013_M14",27333.5608291405,0.576016233964933,4.04974378117642,3.0233132173321,27314.1031024364
"linear_model_II",27370.5664501705,0.572766163500392,4.0652359137824,3.04198983852388,27351.1087234663
"power_model",27398.7495340062,0.570274242740848,4.0770742985137,3.00983889166955,27379.291807302
"elmamoun_2013_M8",27402.2214917432,0.569966251764852,4.07853508735007,3.05686686976866,27382.763765039
"elmamoun_2013_M1",27424.3692164451,0.567996365942192,4.08786583026293,3.0180739668602,27404.911489741
"hui_gadow_1993_III",27424.3692164451,0.567996365942192,4.08786583026293,3.0180739668602,27404.911489741
"larsen_hann_1987",27435.7130491678,0.567741517075044,4.08907141546571,3.01676107580358,27409.7694135623
"elmamoun_2013_M15",27434.0316775794,0.567134132638951,4.09194326943777,3.07212382205486,27414.5739508752
"hui_gadow_1993_II",27436.3628045259,0.566925856116528,4.09292758500269,3.07300022016556,27416.9050778217
"elmamoun_2013_M10",27436.3628045512,0.566925856114261,4.0929275850134,3.07300018618555,27416.9050778471
"wykoff_1982_II",27436.3628045512,0.566925856114261,4.0929275850134,3.07300018618555,27416.9050778471
"wykoff_1982_III",27436.3628045512,0.566925856114261,4.0929275850134,3.07300018618555,27416.9050778471
"elmamoun_2013_M3",27465.299682268,0.565094345441012,4.10157313890226,3.02681945764004,27439.3560466625
"elmamoun_2013_M21",27466.4453585858,0.5649915142375,4.10205800817146,3.02257866561271,27440.5017229803
"elmamoun_2013_M16",27464.4956700489,0.564404384708814,4.10482534185122,3.08670857080934,27445.0379433448
"elmamoun_2013_M19",27479.988405514,0.56377410189054,4.10779399624814,3.02309386490115,27454.0447699085
"yang_1978",27479.988405514,0.56377410189054,4.10779399624814,3.02309386490115,27454.0447699085
"exponential_model",27482.3190540254,0.562799332527142,4.11238097444068,3.09643746475228,27462.8613273212
"elmamoun_2013_M2",27494.3615463082,0.561711521357087,4.11749386091627,3.1010503986608,27474.9038196041
"schumacher_1939",27494.3615463121,0.561711521356731,4.11749386091794,3.10105038724123,27474.903819608
"elmamoun_2013_M17",27494.3615465769,0.561711521332789,4.1174938610304,3.10105018055797,27474.9038198727
"linear_model_I",27770.1979983964,0.536040269574385,4.23636212714273,3.09957214152859,27750.7402716923
"lebedev_M19",28726.8638030837,0.435771031822328,4.67176106503892,3.45458856565654,28700.9201674782
"lebedev_M16_b",31491.7202934861,-3.32094391986004e-08,6.21946374175875,4.72121969688811,31472.2625667819
"lebedev_M3",31491.7205897346,-9.43420399579509e-08,6.21946393186473,4.7212197922734,31472.2628630305
"lebedev_M4",31491.7312092141,-2.28573537186527e-06,6.21947074650625,4.72122386684255,31472.2734825099
"lebedev_M5",31562.5468092372,-0.0147228210657082,6.26508037534876,4.73638139220404,31543.0890825331
"lebedev_M9",31582.3430514147,-0.0188765116247074,6.2778900944325,4.71622025155384,31562.8853247106
"lebedev_M8",36421.6426331924,-1.76576671968192,10.3433377507047,7.71569640609778,36402.1849064883
"lebedev_M29_b",39687.5581825505,-4.41681092232837,14.4752066118778,13.0656505800491,39661.614546945
"elmamoun_2013_M5",40286.875721457,-5.12990882452282,15.3985540071552,14.0887032565072,40260.9320858515
