"model","bic","r_squared","rmse","mae","aic"
"huang_1992",17604.0154836785,0.466412610259866,4.66139943830446,3.71877804735048,17580.0302147514
"seber_1989",17604.0154836829,0.46641261025909,4.66139943830785,3.71877818491805,17580.0302147557
"elmamoun_2013_M22",17604.6496644092,0.466298661784657,4.66189713653917,3.72047372590841,17580.664395482
"elmamoun_2013_M20",17604.6496644111,0.46629866178432,4.66189713654064,3.72047369261497,17580.6643954839
"elmamoun_2013_M6",17599.2515831415,0.465831561198348,4.66393675915169,3.72303984211846,17581.2626314461
"elmamoun_2013_M7",17599.2515831415,0.465831561198347,4.6639367591517,3.72303983494813,17581.2626314461
"elmamoun_2013_M13",17599.2515831415,0.465831561198347,4.6639367591517,3.72303983494813,17581.2626314461
"elmamoun_2013_M14",17599.5377935412,0.465780082434335,4.6641614896843,3.72263703018912,17581.5488418458
"peschel_1938",17606.05850233,0.466045437190132,4.66300296758398,3.72161470550116,17582.0732334028
"ratkowsky_1986",17606.05850233,0.46604543719013,4.66300296758399,3.72161471395798,17582.0732334028
"elmamoun_2013_M4",17606.9125110598,0.465891879134644,4.66367342743652,3.72219546749892,17582.9272421326
"huang_1992_I",17607.0341589149,0.465870002219521,4.66376893782011,3.72279467444198,17583.0488899877
"huang_1992_IV",17607.5882122692,0.465770350999963,4.66420397104192,3.72303658656268,17583.602943342
"strand_1958",17608.3027122828,0.465641814633211,4.66476504414632,3.72364757437915,17584.3174433556
"elmamoun_2013_M8",17604.2826050017,0.464925941485976,4.66788866276165,3.72465461969965,17586.2936533063
"pearl_1920",17611.4288453212,0.465079069100551,4.66722068625341,3.72331544941154,17587.443576394
"elmamoun_2013_M10",17607.4875643195,0.464348225593382,4.67040792706651,3.7270558531788,17589.4986126241
"wykoff_1982_II",17607.4875643195,0.464348225593382,4.67040792706651,3.7270558531788,17589.4986126241
"wykoff_1982_III",17607.4875643195,0.464348225593382,4.67040792706651,3.7270558531788,17589.4986126241
"hui_gadow_1993_II",17607.4875643198,0.464348225593328,4.67040792706674,3.72705585466426,17589.4986126244
"hyperbolic_model_I",17607.586152114,0.464330444582082,4.6704854437396,3.73252622332456,17589.5972004186
"elmamoun_2013_M15",17607.6499589837,0.464318936243797,4.67053561388387,3.72720235761599,17589.6610072884
"lebedev_M13",17613.6543201822,0.46467809293562,4.66896963041207,3.72482032826183,17589.6690512551
"lebedev_M23",17613.6543203956,0.464678092897166,4.66896963057976,3.72482417117213,17589.6690514684
"elmamoun_2013_M16",17611.1481701376,0.463687613177788,4.67328701654384,3.73023860085767,17593.1592184422
"exponential_model",17613.7324073682,0.463220757426,4.67532060404272,3.7326463243674,17595.7434556728
"linear_model_II",17614.0976496426,0.46315474176034,4.67560809179217,3.73621149774677,17596.1086979472
"elmamoun_2013_M12",17614.829532522,0.463022433252412,4.67618422114204,3.74050660484265,17596.8405808266
"schumacher_1939",17615.4149197347,0.462916584504485,4.67664508197307,3.73379635343018,17597.4259680393
"elmamoun_2013_M17",17615.414919737,0.462916584504079,4.67664508197484,3.73379634329631,17597.4259680416
"elmamoun_2013_M2",17615.4149197968,0.462916584493256,4.67664508202196,3.73379628637617,17597.4259681014
"elmamoun_2013_M18",17646.3005033141,0.457302212103233,4.70102506197909,3.76672993268647,17628.3115516187
"power_model",17693.4862037393,0.448611277346305,4.73851740886228,3.80687702536083,17675.4972520439
"elmamoun_2013_M1",17703.7113606025,0.446709677116154,4.74668135004404,3.81608808394164,17685.7224089072
"hui_gadow_1993_III",17703.7113606025,0.446709677116154,4.74668135004404,3.81608808394164,17685.7224089072
"larsen_hann_1987",17714.6331265877,0.446164417884379,4.7490196653754,3.81765610404293,17690.6478576605
"elmamoun_2013_M19",17724.5099177801,0.44431956132499,4.75692271136112,3.82426279537905,17700.5246488529
"yang_1978",17724.5099177801,0.44431956132499,4.75692271136112,3.82426279537905,17700.5246488529
"elmamoun_2013_M3",17725.1598644746,0.444197944427636,4.75744323583012,3.82574100824235,17701.1745955475
"elmamoun_2013_M21",17726.6931258061,0.443910937757952,4.75867140843359,3.82647104056984,17702.707856879
"linear_model_I",17872.6766089152,0.41432002893698,4.88364095357877,3.93330977369145,17854.6876572198
"lebedev_M19",18120.6717573593,0.365027809650952,5.0849992517716,4.11986922957679,18096.6864884321
"ratkowsky_1990",18181.5096108308,0.351886828191481,5.13734775453913,4.16155695362976,18157.5243419036
"lebedev_M16_b",19461.5725278678,-2.78419116650497e-08,6.38136442471021,5.22754420144924,19443.5835761724
"lebedev_M3",19461.5727137373,-9.042421389438e-08,6.38136462439044,5.22754436711351,19443.5837620419
"lebedev_M4",19461.5789815504,-2.20080142909751e-06,6.38137135792953,5.22754987073901,19443.590029855
"lebedev_M5",19507.3058826709,-0.0155176310246279,6.43068556389086,5.26367270742819,19489.3169309755
"lebedev_M9",19519.8657619048,-0.019821262776915,6.44429736275016,5.27320342133548,19501.8768102094
"lebedev_M8",23470.0705887774,-2.85612454257681,12.5310962806384,10.5221814290585,23452.081637082
"lebedev_M29_b",25328.4590022629,-6.18999385051158,17.1110949135802,15.8745096516314,25304.4737333357
"elmamoun_2013_M5",25642.0205350311,-6.99060590731123,18.0386236124734,16.869740786089,25618.0352661039
