"model","bic","r_squared","rmse","mae","aic"
"elmamoun_2013_M1",909.670712972933,0.374419841279612,2.28591639173949,1.88992676036799,899.790798498759
"hui_gadow_1993_III",909.670712972933,0.374419841279612,2.28591639173949,1.88992676036799,899.790798498759
"power_model",909.676303283151,0.374402267227976,2.28594849995937,1.89001073775438,899.796388808977
"elmamoun_2013_M18",910.012101995262,0.37334572322731,2.28787800367574,1.8914804573187,900.132187521089
"linear_model_II",910.790351400855,0.370890204641613,2.29235609831338,1.89300377330087,900.910436926682
"elmamoun_2013_M12",910.86982773229,0.3706389015046,2.29281390294843,1.89647682594547,900.989913258117
"linear_model_I",911.257911984337,0.369410341473981,2.2950506841742,1.89435906152912,901.377997510164
"lebedev_M13",914.71268313117,0.375209442950614,2.28447330463914,1.89389304910098,901.539463832272
"lebedev_M23",914.71268313117,0.375209442950614,2.28447330463914,1.89389304839284,901.539463832272
"strand_1958",914.732252569551,0.375147998721911,2.28458563368102,1.89340938059799,901.559033270653
"seber_1989",914.757318975791,0.375069286256571,2.28472952351762,1.89262017810073,901.584099676893
"gompertz_model",914.757318975796,0.375069286256554,2.28472952351765,1.89262017180041,901.584099676899
"hyperbolic_model_I",911.472882340632,0.368728777009371,2.29629063675666,1.89828502425941,901.592967866459
"elmamoun_2013_M4",914.768699581342,0.375033546089135,2.28479485511875,1.89262397425139,901.595480282444
"huang_1992_I",914.837255109867,0.374818207966299,2.28518844509328,1.89144873219787,901.664035810969
"elmamoun_2013_M5",914.943390110148,0.374484683506956,2.28579791951064,1.89032952660535,901.77017081125
"elmamoun_2013_M11",914.945088915601,0.374479343640795,2.28580767612937,1.89020590885507,901.771869616703
"elmamoun_2013_M22",914.954185533858,0.374450749406236,2.28585992074611,1.89012827904362,901.78096623496
"huang_1992_IV",914.966258621862,0.374412796942655,2.28592926196864,1.8899422824902,901.793039322964
"elmamoun_2013_M20",914.968248401621,0.374406541731715,2.28594069037855,1.89038103603089,901.795029102723
"larsen_hann_1987",915.008754625667,0.374279189932894,2.28617335253387,1.88962616721823,901.835535326769
"ratkowsky_1986",915.046387913549,0.374160847429791,2.28638953416118,1.89067858269499,901.873168614651
"peschel_1938",915.046924972724,0.374159158419174,2.28639261940567,1.89061504970478,901.873705673826
"elmamoun_2013_M3",915.059527678123,0.374119522552289,2.28646501937759,1.88966418208253,901.886308379225
"elmamoun_2013_M21",915.072048569665,0.374080141506479,2.2865369516159,1.8897097087077,901.898829270767
"elmamoun_2013_M7",912.337361862428,0.365980495091689,2.30128373642117,1.90087555391933,902.457447388255
"elmamoun_2013_M13",912.337361862428,0.365980495091689,2.30128373642117,1.90087555391933,902.457447388255
"elmamoun_2013_M6",912.337361862802,0.365980495090497,2.30128373642333,1.90087499425881,902.457447388629
"elmamoun_2013_M14",912.684387994067,0.364873895645315,2.30329115817026,1.90158190548378,902.804473519893
"elmamoun_2013_M10",913.081556282337,0.363605032127416,2.30559078329542,1.90163281234721,903.201641808164
"wykoff_1982_II",913.081556282337,0.363605032127416,2.30559078329542,1.90163281234721,903.201641808164
"wykoff_1982_III",913.081556282337,0.363605032127416,2.30559078329542,1.90163281234721,903.201641808164
"hui_gadow_1993_II",913.08155628234,0.363605032127408,2.30559078329544,1.90163282372726,903.201641808167
"elmamoun_2013_M8",913.422848384809,0.362512655579433,2.3075687164716,1.9028782689415,903.542933910635
"exponential_model",913.504596254488,0.362250726244241,2.30804273205182,1.90223079578222,903.624681780314
"elmamoun_2013_M16",913.63145715723,0.361844036584142,2.30877852866988,1.90281657546271,903.751542683056
"elmamoun_2013_M15",913.713568496417,0.361580666469274,2.30925490166991,1.90330541644586,903.833654022243
"elmamoun_2013_M17",914.212968548083,0.359976510497409,2.31215431335074,1.90391409064136,904.333054073909
"schumacher_1939",914.212968548084,0.359976510497404,2.31215431335075,1.90391414309432,904.333054073911
"elmamoun_2013_M2",914.212968548099,0.359976510497357,2.31215431335084,1.90391417585798,904.333054073926
"lebedev_M19",921.463669492325,0.353650073229733,2.32355368339404,1.90372966312527,908.290450193427
"ratkowsky_1990",923.520321691227,0.346935450483453,2.33559164843059,1.90662607272401,910.347102392329
"elmamoun_2013_M19",999.101546612346,0.045219830036998,2.82403811634472,2.18123490481486,985.928327313448
"yang_1978",999.101546612346,0.045219830036998,2.82403811634472,2.18123490481486,985.928327313448
"lebedev_M16_b",1003.01680492784,-3.31149812016207e-08,2.89013990256947,2.22868113322109,993.136890453663
"lebedev_M3",1003.01680927681,-5.49690994944285e-08,2.89013993415019,2.22868115572067,993.136894802633
"lebedev_M4",1003.01693943398,-7.09025505640781e-07,2.89014087930726,2.22868183572497,993.137024959808
"lebedev_M5",1007.35655774976,-0.0220473651343545,2.92182614143989,2.25129515501391,997.476643275588
"lebedev_M9",1007.83808747317,-0.0245234560907155,2.92536332131584,2.25339269869848,997.958172998996
"huang_1992_VI",1148.30505979309,-1.02079751797376,4.10847131203299,2.95139637281692,1135.13184049419
"lebedev_M8",1220.83823759655,-1.98792777943756,4.99578692371427,3.93090517264801,1210.95832312237
"lebedev_M29_b",1474.53137766987,-9.41055791062205,9.32515074463753,8.86391394885855,1461.35815837097
