"model","term","estimate","std.error","statistic","p.value"
"linear_model_I","a",3.48332760970328,0.146072932068416,23.8464961329852,3.73184245205543e-84
"linear_model_I","b",0.148289189689325,0.0110634256741809,13.4035509485451,3.76282800465423e-35
"elmamoun_2013_M1","a",1.16631252882401,0.105045428907915,11.1029346155216,1.02003887937718e-25
"elmamoun_2013_M1","b",0.498288086739887,0.0345961546998277,14.4029904786606,1.65714982750187e-39
"hui_gadow_1993_III","a",1.16631252882401,0.105045428907915,11.1029346155216,1.02003887937718e-25
"hui_gadow_1993_III","b",0.498288086739887,0.0345961546998277,14.4029904786606,1.65714982750187e-39
"lebedev_M16","a",1.06118161853747,0.01053933607331,100.687710417056,0
"lebedev_M16","b",7.29148907196603,0.927990847190189,7.85728554763608,2.48958550409956e-14
"lebedev_M16","c",0.383790829720073,0.0444937736110267,8.62571992825889,8.8185202740474e-17
"lebedev_M23","a",1.07631773103807,0.0205396224563483,52.4020211824977,1.9391399990735e-203
"lebedev_M23","b",8.53316277247856,1.70796121463335,4.99611039136529,8.14210906706687e-07
"lebedev_M23","c",0.359244191126805,0.0662944555827833,5.41891758471732,9.4042211978487e-08
"lebedev_M13","a",1.0763175471733,0.0205395955288835,52.4020809299647,1.93821737962702e-203
"lebedev_M13","b",8.53317802141442,1.70797259523448,4.99608602926262,8.14308740654753e-07
"lebedev_M13","c",2.78362579078222,0.513689980245332,5.41888278500741,9.40594834000465e-08
"huang_1992_VII","a",10.4197112130634,2.31133293367581,4.50809619905881,8.18462782709547e-06
"huang_1992_VII","b",2.00798971242128,0.501499137985793,4.00397440459442,7.19003646848264e-05
"huang_1992_VII","c",0.0600660503258999,0.018685084255401,3.21465236682235,0.00139183084129819
"logistic_model","a",10.4197112130634,2.31133293367581,4.50809619905881,8.18462782709547e-06
"logistic_model","b",2.00798971242128,0.501499137985793,4.00397440459442,7.19003646848264e-05
"logistic_model","c",0.0600660503258999,0.018685084255401,3.21465236682235,0.00139183084129819
"seber_1989","beta0",12.0913389286379,4.40712196888537,2.74359071838803,0.00629900738451418
"seber_1989","beta1",0.0357844824344021,0.0186425126273502,1.91950962564473,0.0554978971635323
"seber_1989","beta2",6.76654898774695,9.78108411360949,0.691799488599828,0.489389584198747
"gompertz_model","a",12.0914575592521,4.40727392706271,2.74352303926583,0.00630028607116169
"gompertz_model","b",-1.27397693034667,0.290097977039805,-4.39154020771358,1.37891030866357e-05
"gompertz_model","c",0.0357839797787538,0.0186424576264251,1.9194883258327,0.0555005972774824
"huang_1992","beta0",12.091494149324,4.40732095270708,2.74350206827963,0.00630068233130301
"huang_1992","beta1",1.27397928459368,0.290100841795869,4.39150495637006,1.37912546400177e-05
"huang_1992","beta2",0.0357838236049333,0.0186424404161634,1.91948172053204,0.0555014346341467
"elmamoun_2013_M4","a",-9.76582689956422,3.5986413505663,-2.71375387214606,0.00688598443293489
"elmamoun_2013_M4","b",3.11625350703808,0.56578199656853,5.50786968468098,5.8624442364314e-08
"elmamoun_2013_M4","c",0.0606132185310878,0.0199633267598381,3.03622834311506,0.00252261520437235
"ratkowsky_1990","a",3.03320396143075,0.684254579868781,4.43285883744092,1.14762624026043e-05
"ratkowsky_1990","b",-69.5321991582396,63.2280148612032,-1.09970555474302,0.271998227844859
"ratkowsky_1990","c",30.0797323718583,20.758216914096,1.44905183794628,0.147960156451653
"huang_1992_I","a",23.8601572085551,17.9367356450591,1.33023966460295,0.184055593677509
"huang_1992_I","b",76.9100843750414,82.844901459502,0.928362313432628,0.353674878730604
"huang_1992_I","c",38.9882512618659,29.4333473777788,1.32462851613339,0.185909329050709
"strand_1958","a",0.0671844762177399,0.0128956248688256,5.20986589646804,2.78443451749678e-07
"strand_1958","b",2.08181276461154,0.350006076862178,5.94793319954639,5.1568234847911e-09
"strand_1958","c",-7.24154792513945,2.15360387467801,-3.36252549054415,0.000832524174055412
"power_model","a",2.06498171229757,0.143256344854423,14.4145916496474,1.47243222636574e-39
"power_model","b",0.382227094678155,0.0270051120769006,14.1538792207088,2.07711913089598e-38
"huang_1992_IV","a",3.11063553079028,0.670148138844312,4.64171330260597,4.43792568368835e-06
"huang_1992_IV","b",0.111537767619774,0.108154160165842,1.03128504209865,0.302913853921801
"huang_1992_IV","c",-0.261322890190499,0.223707618002682,-1.16814479776619,0.24331409964469
"elmamoun_2013_M21","a",-0.189555137501188,1.6891100434393,-0.112221899477445,0.910693235642038
"elmamoun_2013_M21","b",0.751825548841337,1.36646771289594,0.550196350595069,0.582434398629528
"elmamoun_2013_M21","c",-0.297084083539726,0.297608005421611,-0.998239557161298,0.318653903622984
"elmamoun_2013_M3","a",-0.18956606345896,1.6891323068481,-0.112226888734778,0.910689281839794
"elmamoun_2013_M3","b",0.751834386848761,1.36648883019557,0.550194315705574,0.582435793112312
"elmamoun_2013_M3","c",0.297082158236696,0.297608032683502,0.998232996461606,0.31865708098775
"larsen_hann_1987","a",0.808621031554582,0.683559597936395,1.18295615187869,0.237397837905779
"larsen_hann_1987","b",0.308643799325768,0.477210535056195,0.646766524736137,0.518084666852599
"larsen_hann_1987","c",0.41094715955115,0.298878881725095,1.37496218260457,0.16976897771015
"elmamoun_2013_M22","a",0.230890520959326,0.287428790309768,0.803296429388616,0.422191324641381
"elmamoun_2013_M22","b",0.901136510061782,0.413728269336947,2.17808783408968,0.0298736462885713
"elmamoun_2013_M22","c",-0.257335143596455,0.592504110444001,-0.434317904400051,0.664248009590786
"elmamoun_2013_M11","a",11.1417372391562,40.1714310969358,0.277354750252003,0.781624220217493
"elmamoun_2013_M11","b",3.1580688087184,3.10981875780911,1.01551539001691,0.310359338407004
"elmamoun_2013_M11","c",0.167229182587974,0.301385049649323,0.554868872170513,0.579236513160266
"elmamoun_2013_M5","a",1.42321445765741,0.336288819728286,4.23211945852774,2.7623815170774e-05
"elmamoun_2013_M5","b",0.394571769832177,0.119089306809232,3.31324264456621,0.000990150463685706
"elmamoun_2013_M5","c",0.00174808086772798,0.00191826355963788,0.911282945946164,0.36259257138836
"elmamoun_2013_M19","a",30.5353844344416,176.101973946686,0.173396037251042,0.862411454184311
"elmamoun_2013_M19","b",-0.0370055612010211,0.204221811971933,-0.181202785558023,0.856283030328162
"elmamoun_2013_M19","c",0.539267098934128,0.278653782894999,1.93525848933955,0.0535312937551873
"yang_1978","a",30.5353844344416,176.101973946686,0.173396037251042,0.862411454184311
"yang_1978","b",-0.0370055612010211,0.204221811971933,-0.181202785558023,0.856283030328162
"yang_1978","c",0.539267098934128,0.278653782894999,1.93525848933955,0.0535312937551873
"elmamoun_2013_M18","a",1.04551943917937,0.104320750524642,10.0221617839339,1.21766555823121e-21
"elmamoun_2013_M18","b",1.43974846211544,0.102303354608422,14.0733260177659,4.68665688900793e-38
"richards_1959","beta0",30.8565079511526,521.734970102994,0.059142111837091,0.952862930557751
"richards_1959","beta1",-0.000872965670463894,0.03982006580068,-0.0219227581097816,0.982518458784969
"richards_1959","beta2",0.384431612762495,0.119215587216385,3.2246757470122,0.00134499173822429
"lundqvist_1989","a",70.9694083553797,363.214412234403,0.195392599976399,0.845166275423248
"lundqvist_1989","b",4.45896397046553,4.35323520508343,1.02428740015211,0.306202892951975
"lundqvist_1989","c",0.177998793901483,0.327862280927648,0.542907202981251,0.587439551709076
"flewelling_jong_1994","a",49.8084453008558,209.610584886325,0.237623712217909,0.812271877351676
"flewelling_jong_1994","b",3.4383151914522,3.61974880313992,0.949876739642722,0.342641241359849
"flewelling_jong_1994","c",0.174342289250086,0.337866339520704,0.516009643036378,0.60607948841098
"linear_model_II","a",0.168147478011231,0.395800935579105,0.424828399572149,0.671147120549914
"linear_model_II","b",2.10068411722574,0.160403387444104,13.0962578203517,7.70437811886315e-34
"elmamoun_2013_M12","a",8.96350150861312,0.696985334311946,12.8603875395194,7.64587663273752e-33
"elmamoun_2013_M12","b",14.3632537313495,2.10659831662791,6.81822140366138,2.70388824166262e-11
