"model","term","estimate","std.error","statistic","p.value"
"elmamoun_2013_M5","a",38.4621589706238,52.8310708570181,0.728021566602684,0.47650927997394
"elmamoun_2013_M5","b",-0.933129281383103,0.598131012913859,-1.56007506923486,0.137163763913784
"elmamoun_2013_M5","c",0.0214119093381286,0.00641680349640479,3.33684978044369,0.00390646546210305
"gompertz_model","a",6.20257679758027,2.18071656922052,2.84428379420134,0.0112087273368451
"gompertz_model","b",0.132992681665287,0.189516612025064,0.701746829706403,0.492333363754122
"gompertz_model","c",-0.0638537317771076,0.0334061291551233,-1.91143761315773,0.072957244306096
"ratkowsky_1990","a",0.650413796819695,1.05900480191989,0.614174549199917,0.547232102773935
"ratkowsky_1990","b",-64.3413182050963,76.14298304924,-0.845006534134447,0.40984265431755
"ratkowsky_1990","c",-62.349166828643,20.4874001984382,-3.04329325462174,0.00734372779147826
"huang_1992_I","a",2.92860641371871,2.33891564719958,1.25212143380424,0.227479153581295
"huang_1992_I","b",48.7281790778527,52.8834444057345,0.921425970366044,0.369720278974287
"huang_1992_I","c",-59.4758143567273,17.1703989081498,-3.4638574604401,0.00296765317889741
"elmamoun_2013_M3","a",1.72233854324963,0.271473808552061,6.34440041356453,7.33249147271252e-06
"elmamoun_2013_M3","b",0.00184607559483132,0.00576025970088609,0.32048478552926,0.752506659320085
"elmamoun_2013_M3","c",1.83177557187557,0.826627796411494,2.21596174218622,0.040627100409652
"elmamoun_2013_M4","a",-41.1023753851117,13.8486767747076,-2.96796409171588,0.00862353172352698
"elmamoun_2013_M4","b",6.3040076854883,1.4405392135521,4.37614445076008,0.000411738872996848
"elmamoun_2013_M4","c",-0.0958145591477247,0.0319399099664471,-2.99983811001277,0.00805747735600956
"larsen_hann_1987","a",1.82699145268065,0.322249165905663,5.66949939977654,2.76999176390829e-05
"larsen_hann_1987","b",0.00453150196892364,0.0143064308691673,0.316745805460799,0.755293029550181
"larsen_hann_1987","c",1.56517350336173,0.821938413775961,1.90424668944644,0.0739435761178221
"elmamoun_2013_M21","a",1.52013997652467,0.487720335695903,3.11682713486953,0.00627409816218388
"elmamoun_2013_M21","b",0.0115577927137954,0.0372094029078358,0.310614839545342,0.759869465788731
"elmamoun_2013_M21","c",-1.35324132306275,0.818426397781218,-1.65346734505563,0.116581679392668
"strand_1958","a",-0.0716453636182364,0.0254828109903314,-2.81151728690449,0.0120106059665984
"strand_1958","b",5.16338900626089,1.13066692438467,4.5666755566153,0.000273838825764215
"strand_1958","c",-34.1382796595204,10.6973998210645,-3.19126892801538,0.00534705492363
"huang_1992_IV","a",5.50577132205935,2.39956569941571,2.2944865912194,0.0347674429587363
"huang_1992_IV","b",0.0110694164714437,0.0335005410788516,0.330425005536155,0.745116163868591
"huang_1992_IV","c",-0.982999923930906,0.76679048135534,-1.28196677949549,0.217062361299892
"elmamoun_2013_M22","a",0.102774821451778,0.791183840658178,0.129900051252666,0.898170159629786
"elmamoun_2013_M22","b",1.40393773196117,7.29285971242661,0.19250853400744,0.849624859911089
"elmamoun_2013_M22","c",-0.921801539641032,7.8023300763576,-0.118144391562496,0.907337989096311
"huang_1992","beta0",963.017609715332,16230.7517689509,0.05933290234637,0.953378856758069
"huang_1992","beta1",5.47502218600301,16.3811595910068,0.334226777755635,0.742296271848348
"huang_1992","beta2",0.00970819666964096,0.0377427611411872,0.257220096678268,0.800096351774489
"elmamoun_2013_M1","a",0.410526070925355,0.192373829769897,2.1340016540524,0.0468531207605312
"elmamoun_2013_M1","b",1.05479384117291,0.145638721138068,7.2425371009194,9.80473766015751e-07
"hui_gadow_1993_III","a",0.410526070925355,0.192373829769897,2.1340016540524,0.0468531207605312
"hui_gadow_1993_III","b",1.05479384117291,0.145638721138068,7.2425371009194,9.80473766015751e-07
"elmamoun_2013_M11","a",40.8644189824109,641.182795100924,0.0637328688396556,0.949926341588054
"elmamoun_2013_M11","b",4.7237208202231,12.8952409147503,0.366315049982496,0.718649110669578
"elmamoun_2013_M11","c",0.162500631521894,0.895860242274583,0.181390605201216,0.858206121862139
"linear_model_I","a",1.39526951687916,1.45724746242851,0.957469169000262,0.35101496992572
"linear_model_I","b",0.484857625470686,0.067647433564416,7.16742084544847,1.12972361559946e-06
