"model","term","estimate","std.error","statistic","p.value"
"huang_1992_IV","a",0.338422699775503,0.046779241857061,7.23446311527644,4.96298645492202e-13
"huang_1992_IV","b",2.12791112578355,0.105134215927569,20.2399485934204,1.43068970940274e-89
"huang_1992_IV","c",0.181746248650814,0.0041025045849186,44.3012908063381,0
"strand_1958","a",0.0350268569034818,0.000474879756584848,73.7594231335137,0
"strand_1958","b",0.701679690991614,0.0269391718861751,26.0468173987081,1.80214466713198e-145
"strand_1958","c",1.22617334978896,0.327753312989026,3.74114707981615,0.00018404997750896
"elmamoun_2013_M6","a",26.5242697003498,0.158714693188857,167.119182020458,0
"elmamoun_2013_M6","b",9.284100766811,0.12086484338607,76.8139063991958,0
"elmamoun_2013_M7","a",1.80267726128871,0.0184673162797773,97.6144683926129,0
"elmamoun_2013_M7","b",0.194168297711667,0.000580927551271478,334.238404232491,0
"elmamoun_2013_M13","a",1.80267726128871,0.0184673162797773,97.6144683926129,0
"elmamoun_2013_M13","b",0.194168297711667,0.000580927551271478,334.238404232491,0
"ratkowsky_1986","beta0",27.4911503460466,0.547987387045134,50.1674874202577,0
"ratkowsky_1986","beta1",0.0337720733482129,0.00218648001878848,15.4458641551757,2.6698770647491e-53
"ratkowsky_1986","beta2",1.12610769669773,0.0338598183177886,33.2579367712117,6.49396574865475e-232
"peschel_1938","a",27.4911459196828,0.547986960314484,50.1675184093905,0
"peschel_1938","b",0.0337720535847708,0.00218647940593633,15.4458594455905,2.67006823107423e-53
"peschel_1938","c",1.12610799925856,0.033859819342951,33.2579446999619,6.4923988425354e-232
"elmamoun_2013_M4","a",2.67816113952614,0.425143072723241,6.29943496990616,3.0935587796978e-10
"elmamoun_2013_M4","b",0.744978700831379,0.0335391937125615,22.212182773862,4.03563740411222e-107
"elmamoun_2013_M4","c",0.0369856435987114,0.000573301537665123,64.5134212431076,0
"huang_1992_I","a",28.0809023984,0.31110697123991,90.2612445053359,0
"huang_1992_I","b",18.2764255796608,0.717890371994914,25.4585188667084,3.12406998681405e-139
"huang_1992_I","c",5.34066417018525,0.570422484105347,9.36264666804215,9.17738802497396e-21
"elmamoun_2013_M11","a",3.31869484202322,0.0245968714155968,134.923453716917,0
"elmamoun_2013_M11","b",4.09851047103402,0.297603003098074,13.771737611409,8.07702161593301e-43
"elmamoun_2013_M11","c",0.898730249167096,0.0330257167913765,27.2130429399724,3.27380849269332e-158
"ratkowsky_1990","a",3.28405286691674,0.0114881018667915,285.865576837363,0
"ratkowsky_1990","b",-18.8186223279671,0.724501459136961,-25.9745816804623,1.06827241005327e-144
"ratkowsky_1990","c",4.42220034915315,0.541258858143238,8.17021335100787,3.39145750720915e-16
"elmamoun_2013_M22","a",1.22359189142899,0.0351448891236483,34.815642386126,6.72273452820893e-253
"elmamoun_2013_M22","b",1.63632173517026,0.144335498914423,11.3369319916263,1.22538675443875e-29
"elmamoun_2013_M22","c",0.039267124711198,0.00074619134721232,52.623398620066,0
"elmamoun_2013_M20","a",25.4665754471702,0.483938456783459,52.6235827928124,0
"elmamoun_2013_M20","b",0.0239970797768671,0.0017168091636137,13.9777211617137,4.78294556283408e-44
"elmamoun_2013_M20","c",1.22359388802797,0.0351448924157835,34.8156959353347,6.7113686154027e-253
"elmamoun_2013_M14","a",0.27145212673314,0.000612122203878769,443.460676664003,0
"elmamoun_2013_M14","b",1.87679598197492,0.0190906972691109,98.3094517459878,0
"hyperbolic_model_I","a",29.8579165282561,0.21978564386045,135.85016748052,0
"hyperbolic_model_I","b",23.8420581265399,0.414522434640958,57.5169306510296,0
"linear_model_II","a",-7.74053508478323,0.200233092353336,-38.6576214441321,6.19233740520571e-308
"linear_model_II","b",7.14511585075611,0.059288661835346,120.514034717114,0
"elmamoun_2013_M8","a",0.52455538804732,0.000529847705335981,990.011625538126,0
"elmamoun_2013_M8","b",1.58337171245599,0.0158797298858641,99.7102421663661,0
"elmamoun_2013_M12","a",29.5773623546827,0.25396923176514,116.4604158902,0
"elmamoun_2013_M12","b",28.1037401548284,0.527849933493793,53.2419128459715,0
"elmamoun_2013_M10","a",3.2159216053177,0.00471040773908573,682.726800619155,0
"elmamoun_2013_M10","b",-14.5000493412746,0.141567102634726,-102.425274455802,0
"wykoff_1982_II","a",3.2159216053177,0.00471040773908573,682.726800619155,0
"wykoff_1982_II","b",-14.5000493412746,0.141567102634726,-102.425274455802,0
"wykoff_1982_III","a",3.2159216053177,0.00471040773908573,682.726800619155,0
"wykoff_1982_III","b",-14.5000493412746,0.141567102634726,-102.425274455802,0
"hui_gadow_1993_II","a",24.9262505595648,0.117412803190028,212.295847491374,0
"hui_gadow_1993_II","b",-14.500045435315,0.141567090142736,-102.425255903016,0
"elmamoun_2013_M15","a",0.669149898151325,0.000406515354299054,1646.0630356881,0
"elmamoun_2013_M15","b",1.20242988542505,0.0119954633463679,100.240386778317,0
"elmamoun_2013_M16","a",24.6592678891523,0.114425003585966,215.50593940446,0
"elmamoun_2013_M16","b",13.881797053143,0.136371286224127,101.794134509579,0
"exponential_model","a",3.25454621975471,0.00430724917307628,755.597386865428,0
"exponential_model","b",-13.1530194623133,0.126820970421517,-103.713285102585,0
"elmamoun_2013_M17","a",3.19455340066827,0.00457235203107803,698.667420827413,0
"elmamoun_2013_M17","b",-13.2845357637223,0.131358038099883,-101.132263817924,0
"elmamoun_2013_M2","a",24.3992841107096,0.111562132131208,218.705788824596,0
"elmamoun_2013_M2","b",-13.2845482622618,0.131358081493465,-101.132325557927,0
"schumacher_1939","beta0",24.3992666191961,0.111562027153133,218.705837835889,0
"schumacher_1939","beta1",-13.2845253763092,0.131358001315422,-101.132213061083,0
