"model","term","estimate","std.error","statistic","p.value"
"hyperbolic_model_I","a",48.7163661842714,2.71765042960643,17.9259133748583,7.53788520102901e-58
"hyperbolic_model_I","b",36.0153502736807,3.53129979569479,10.1988934266043,1.24996562232045e-22
"elmamoun_2013_M12","a",50.6128828937968,3.35261365387481,15.0965450001376,7.11683675247357e-44
"elmamoun_2013_M12","b",42.9346305297632,4.66807458864209,9.19750310636158,6.01239657937229e-19
"elmamoun_2013_M18","a",1.51420425035362,0.155798074223363,9.71901776001896,7.8526326943272e-21
"elmamoun_2013_M18","b",2.12284088910426,0.0849942934323444,24.976275504826,6.8133968998191e-95
"linear_model_II","a",-16.7501574862565,1.39310425121188,-12.0236209685566,5.55400743322678e-30
"linear_model_II","b",11.4342500755397,0.429719033864799,26.6086656034352,1.43962983269682e-103
"elmamoun_2013_M6","a",39.8412049032312,1.44443284861338,27.5825940551531,1.00505244077562e-108
"elmamoun_2013_M6","b",11.4324759777896,0.691629108159005,16.5297785227994,7.64423405771211e-51
"elmamoun_2013_M7","a",1.81123018058404,0.0774616112599344,23.3822941599572,2.07448275238395e-86
"elmamoun_2013_M7","b",0.158428730913642,0.00287189541036228,55.1652160945709,5.79108583385918e-237
"elmamoun_2013_M13","a",1.81123018058404,0.0774616112599344,23.3822941599572,2.07448275238395e-86
"elmamoun_2013_M13","b",0.158428730913642,0.00287189541036228,55.1652160945709,5.79108583385918e-237
"huang_1992_IV","a",0.75607755460944,0.709237526744954,1.06604279398392,0.286834507536704
"huang_1992_IV","b",1.55265406530768,0.701498470875034,2.21333920139688,0.0272509913469593
"huang_1992_IV","c",0.131544746505846,0.0512414577792299,2.56715464795317,0.0104957250149834
"elmamoun_2013_M11","a",4.1401738465674,0.484319095396517,8.54844230987383,1.04258592695768e-16
"elmamoun_2013_M11","b",2.55487350209629,0.862945299604795,2.96064362743079,0.00319167002130374
"elmamoun_2013_M11","c",0.619957143899273,0.20948188135565,2.95947859493745,0.00320358536174252
"strand_1958","a",0.0201308148690225,0.00314876266177137,6.39324618315236,3.27316665551141e-10
"strand_1958","b",0.759748181760079,0.155149191755745,4.89688778370286,1.2545908046755e-06
"strand_1958","c",-0.245763696126934,1.82827660385031,-0.134423694756779,0.893112774896806
"elmamoun_2013_M4","a",0.492928820872141,2.15392826000012,0.228851085723771,0.819062900556391
"elmamoun_2013_M4","b",0.807795404705025,0.180140406253759,4.48425437415248,8.77387225532921e-06
"elmamoun_2013_M4","c",0.0205330491205805,0.00361375722480806,5.68191160701758,2.08188518134091e-08
"elmamoun_2013_M22","a",1.02866902796035,0.214338378502719,4.79927596329792,2.01392605240576e-06
"elmamoun_2013_M22","b",0.904654496992961,0.439489178464953,2.05842269007109,0.0399822678100231
"elmamoun_2013_M22","c",0.0206616715527314,0.00668624934465534,3.09017365157752,0.00209335289922809
"huang_1992_I","a",47.0607849557607,6.32266816239796,7.44318438782531,3.44068709981567e-13
"huang_1992_I","b",31.0092775772593,9.61308472905712,3.22573642605362,0.00132506834484536
"huang_1992_I","c",11.120296654881,5.4309493625768,2.04757877720385,0.0410376303527068
"elmamoun_2013_M5","a",1.50922969983399,0.427362062828943,3.53150134535474,0.000445036153618462
"elmamoun_2013_M5","b",0.82417786949796,0.111831494334918,7.36981897988122,5.70952530615051e-13
