"model","term","estimate","std.error","statistic","p.value"
"huang_1992","beta0",35.8185481954955,0.155904474631898,229.746761791577,0
"huang_1992","beta1",2.06816835965881,0.0218872533631418,94.4919093019511,0
"huang_1992","beta2",0.0676100992266463,0.000904656350756975,74.7356708103285,0
"pearl_1920","beta0",34.6505982732742,0.123510106716776,280.548687021478,0
"pearl_1920","beta1",4.36049928953553,0.0644783210924511,67.6273701866913,0
"pearl_1920","beta2",0.0938311770376319,0.00107031449194908,87.6669219593221,0
"elmamoun_2013_M22","a",1.38456935198855,0.021277660760841,65.0715023399885,0
"elmamoun_2013_M22","b",1.66366108019455,0.0880494896214593,18.8946135559323,7.62556026998502e-79
"elmamoun_2013_M22","c",0.0238420550082045,0.00027141271975366,87.8442802159165,0
"elmamoun_2013_M20","a",41.942614745439,0.477462822684627,87.8447760803837,0
"elmamoun_2013_M20","b",0.0143309878301242,0.000619026433696872,23.1508495437561,7.92293513941852e-117
"elmamoun_2013_M20","c",1.38457274009556,0.021277680269043,65.0716019128264,0
"peschel_1938","a",44.277560758182,0.529918374317279,83.5554359012877,0
"peschel_1938","b",0.0188891084447963,0.000755839696592107,24.990892288355,1.76099379438378e-135
"peschel_1938","c",1.29874727058096,0.0206562578561451,62.8742766296648,0
"huang_1992_I","a",48.6284073379129,0.407174214446344,119.42899528654,0
"huang_1992_I","b",20.6989926981101,0.493255094219529,41.9640728310406,0
"huang_1992_I","c",4.99243508358381,0.317029123267274,15.7475598207894,1.70928405909859e-55
"elmamoun_2013_M4","a",2.91201908004052,0.170736923464877,17.0555906768436,1.05267160059792e-64
"elmamoun_2013_M4","b",0.421553341037931,0.0144217888282475,29.2303088096982,1.90357343617438e-183
"elmamoun_2013_M4","c",0.0216486877462252,0.000265026362812673,81.6850350903659,0
"elmamoun_2013_M6","a",47.529500829341,0.218746152784728,217.281539466048,0
"elmamoun_2013_M6","b",10.8697690128508,0.0868520436115264,125.152714442383,0
"elmamoun_2013_M7","a",1.57666226617357,0.00923392167092601,170.746766364486,0
"elmamoun_2013_M7","b",0.145050215685111,0.000333784030053709,434.563078592378,0
"elmamoun_2013_M13","a",1.57666226617357,0.00923392167092601,170.746766364486,0
"elmamoun_2013_M13","b",0.145050215685111,0.000333784030053709,434.563078592378,0
"huang_1992_IV","a",0.190725991058211,0.018332546054705,10.4036826357385,2.82432630321699e-25
"huang_1992_IV","b",2.80449049638375,0.0758457045743028,36.9762600548632,2.71474537844477e-288
"huang_1992_IV","c",0.192714844183995,0.00224388851243671,85.8843222895774,0
"elmamoun_2013_M14","a",0.215722968361367,0.000369873618813223,583.2342654054,0
"elmamoun_2013_M14","b",1.71688888661354,0.00998969788399926,171.865946953563,0
"strand_1958","a",0.0205972810677329,0.000233965529944111,88.0355369983479,0
"strand_1958","b",0.433143451655341,0.0124350474240409,34.8324728394632,3.99069130622955e-257
"strand_1958","c",1.87801570881292,0.142836991415765,13.1479646147577,2.67929644968902e-39
"elmamoun_2013_M8","a",0.469096938546023,0.000354361331089429,1323.78139878823,0
"elmamoun_2013_M8","b",1.58250205206677,0.00910905436538159,173.728467148135,0
"hui_gadow_1993_II","a",43.2592769160571,0.150610094169265,287.22694288631,0
"hui_gadow_1993_II","b",-15.9223025090347,0.0894982243565074,-177.90635091943,0
"elmamoun_2013_M10","a",3.76721166095957,0.00348156740331992,1082.04473001651,0
