"model","term","estimate","std.error","statistic","p.value"
"huang_1992","beta0",17.0957733912973,0.0988470267566759,172.951822146159,0
"huang_1992","beta1",1.83844368148493,0.0207231862979905,88.7143345163675,0
"huang_1992","beta2",0.0797356748212574,0.00133909277638302,59.5445485387716,0
"seber_1989","beta0",17.0957735225657,0.0988470294367667,172.951818784822,0
"seber_1989","beta1",0.079735673885629,0.00133909274319269,59.5445493159208,0
"seber_1989","beta2",7.63672473050194,0.0777591122578639,98.2100297798813,0
"gompertz_model","a",17.0957732620382,0.0988470250373135,172.951823846846,0
"gompertz_model","b",-1.83844369300493,0.020723186601842,-88.7143337715023,0
"gompertz_model","c",0.0797356763555537,0.00133909279121263,59.5445490251263,0
"elmamoun_2013_M20","a",18.6039006732975,0.241852932514383,76.9223696396204,0
"elmamoun_2013_M20","b",0.0192230559965468,0.000858928122307855,22.3802847960041,1.72644722891465e-109
"elmamoun_2013_M20","c",1.40644017478378,0.0246518899440911,57.0520222982293,0
"elmamoun_2013_M22","a",1.40646115725656,0.0246521052654154,57.0523751263425,0
"elmamoun_2013_M22","b",2.79636083538309,0.155189429171265,18.0190161811669,5.68693168100912e-72
"elmamoun_2013_M22","c",0.0537527734778996,0.00069877192996852,76.9246318756983,0
"huang_1992_VII","a",16.649107635019,0.0833514280354932,199.745919505175,0
"huang_1992_VII","b",3.53285372085301,0.0524055673795706,67.4137099836119,0
"huang_1992_VII","c",0.106730330115645,0.00152963105166517,69.7752114795638,0
"logistic_model","a",16.649107635019,0.0833514280354932,199.745919505175,0
"logistic_model","b",3.53285372085301,0.0524055673795706,67.4137099836119,0
"logistic_model","c",0.106730330115645,0.00152963105166517,69.7752114795638,0
"pearl_1920","beta0",16.6490801878125,0.0833509357665631,199.746769903589,0
"pearl_1920","beta1",3.53286345159771,0.0524060115462496,67.4133242992527,0
"pearl_1920","beta2",0.106730835465134,0.00152963825908209,69.7752130815434,0
"huang_1992_IV","a",0.205593897173762,0.0171639143364182,11.9782639987626,6.11271624004537e-33
"huang_1992_IV","b",2.48472324924152,0.0708564937889326,35.0669799812987,6.82670082220925e-261
"huang_1992_IV","c",0.203010202894446,0.0026374943041382,76.9708592643878,0
"peschel_1938","a",20.5964373155886,0.28294063603991,72.7942002388211,0
"peschel_1938","b",0.0313507310605246,0.00122848170713565,25.5199006044808,3.23809934865942e-141
"peschel_1938","c",1.25455122655051,0.0235270405411565,53.3238009411295,0
"ratkowsky_1986","beta0",20.5966242022532,0.28295028183117,72.7923791733235,0
"ratkowsky_1986","beta1",0.0313514324163709,0.00122848595632344,25.5203832449156,3.19973997478721e-141
"ratkowsky_1986","beta2",1.25453598069279,0.0235268904292468,53.3234931520422,0
"elmamoun_2013_M11","a",2.99097774767917,0.0160014907845686,186.91869326098,0
"elmamoun_2013_M11","b",5.82115847664877,0.276618657178049,21.043983569416,3.55443452818666e-97
"elmamoun_2013_M11","c",1.06436463040509,0.0236091806634939,45.0826585460834,0
"elmamoun_2013_M4","a",4.55647169476854,0.275622636163611,16.5315583588853,5.94252054844533e-61
"elmamoun_2013_M4","b",0.683378646895896,0.0295076525456685,23.1593701274014,5.34948732731158e-117
"elmamoun_2013_M4","c",0.0495620806469137,0.000704066616686316,70.3940216341705,0
"ratkowsky_1990","a",3.02903376991541,0.0102078957399786,296.734395322277,0
"ratkowsky_1990","b",-15.3978716298853,0.437048364780035,-35.2315049562879,3.00485626779239e-263
"ratkowsky_1990","c",2.68696054697215,0.278586683056665,9.64497124374613,5.81422897257816e-22
"elmamoun_2013_M14","a",0.297365040208376,0.000628507085284241,473.129177332811,0
"elmamoun_2013_M14","b",1.86407217666465,0.01224359281009,152.248788862731,0
"huang_1992_I","a",22.095108778723,0.216078286501998,102.255109184785,0
"huang_1992_I","b",14.8877854841547,0.437630194811302,34.0191002830005,4.12408633733855e-246
"huang_1992_I","c",3.69034548874584,0.30377523356797,12.148276360127,7.87930066150027e-34
"elmamoun_2013_M6","a",21.3043812749586,0.120524885632614,176.763339480768,0
"elmamoun_2013_M6","b",8.5561553683787,0.0789320500782573,108.399000911489,0
"elmamoun_2013_M7","a",1.85372037592503,0.012211560896562,151.800444810206,0
"elmamoun_2013_M7","b",0.216653409005465,0.00061283470761509,353.526662758045,0
"elmamoun_2013_M13","a",1.85372037592503,0.012211560896562,151.800444810206,0
"elmamoun_2013_M13","b",0.216653409005465,0.00061283470761509,353.526662758045,0
"strand_1958","a",0.0452340138645757,0.000558222128176686,81.0322837117242,0
"strand_1958","b",0.688916478634116,0.0224226203862985,30.7241734804146,3.12195814713341e-202
"strand_1958","c",2.03328256953843,0.199509052093136,10.1914301542029,2.51050793453304e-24
"elmamoun_2013_M8","a",0.550787241273224,0.000514606292168187,1070.30801926769,0
"elmamoun_2013_M8","b",1.46517768927645,0.00957746779635355,152.981740104027,0
"elmamoun_2013_M10","a",2.97222312429904,0.00435195468810688,682.962791966011,0
"elmamoun_2013_M10","b",-12.8795116384556,0.0827275688266938,-155.685847186406,0
"wykoff_1982_II","a",2.97222312429904,0.00435195468810688,682.962791966011,0
"wykoff_1982_II","b",-12.8795116384556,0.0827275688266938,-155.685847186406,0
"wykoff_1982_III","a",2.97222312429904,0.00435195468810688,682.962791966011,0
"wykoff_1982_III","b",-12.8795116384556,0.0827275688266938,-155.685847186406,0
"hui_gadow_1993_II","a",19.5352969546989,0.085016730003481,229.781796522862,0
"hui_gadow_1993_II","b",-12.8795076087302,0.082727562943855,-155.685809546586,0
"elmamoun_2013_M15","a",0.690352318451031,0.000386484763286729,1786.234242665,0
"elmamoun_2013_M15","b",1.0830913428178,0.00706971874606327,153.201475436476,0
"elmamoun_2013_M16","a",19.1837478289975,0.0819287007822486,234.151739815628,0
"elmamoun_2013_M16","b",12.1409738040582,0.0785146018684893,154.633323166997,0
"exponential_model","a",3.01341203130789,0.00387166858545363,778.323858253176,0
"exponential_model","b",-11.2355531370741,0.0714646593875631,-157.218312286946,0
"hyperbolic_model_I","a",24.7065457962543,0.172331611342354,143.366301770209,0
"hyperbolic_model_I","b",22.4327302245752,0.296116090290459,75.7565392767783,0
"elmamoun_2013_M17","a",2.93621521463687,0.00419276702529525,700.304881459542,0
"elmamoun_2013_M17","b",-11.4359718608262,0.0744989034549814,-153.505237399055,0
"schumacher_1939","beta0",18.8443757977298,0.0790100793848439,238.505972205676,0
"schumacher_1939","beta1",-11.4359579979386,0.0744988817456351,-153.505096049427,0
"elmamoun_2013_M2","a",18.8443751175227,0.0790100766894384,238.505971733118,0
"elmamoun_2013_M2","b",-11.4359572944123,0.0744988808276562,-153.505088497477,0
"linear_model_II","a",-6.12191455039485,0.10226756954646,-59.8617389417243,0
"linear_model_II","b",5.93922264271894,0.0359425345627985,165.242176573329,0
"elmamoun_2013_M12","a",25.1114286192509,0.219222381632184,114.54774112154,0
"elmamoun_2013_M12","b",28.9577684616914,0.435736957770202,66.4569941688607,0
"elmamoun_2013_M18","a",1.31225676696709,0.0171404129730166,76.5592269587041,0
"elmamoun_2013_M18","b",1.83681077991377,0.0114606198576722,160.271503873688,0
"power_model","a",2.58907313849387,0.024661325337384,104.98515805917,0
"power_model","b",0.491625364918329,0.00308438531222103,159.391682670255,0
"larsen_hann_1987","a",-12.2734913892513,7.96299837260334,-1.54131532055541,0.123257140611724
"larsen_hann_1987","b",13.3085417775341,7.92384840238173,1.67955532485122,0.0930607270237276
"larsen_hann_1987","c",0.0330331338700185,0.017812478151267,1.85449400075019,0.0636843959025726
"elmamoun_2013_M1","a",1.93310087820263,0.0209542190939337,92.2535394679667,0
"elmamoun_2013_M1","b",0.546987955161342,0.00347595121338814,157.363530608409,0
"hui_gadow_1993_III","a",1.93310087820263,0.0209542190939337,92.2535394679667,0
"hui_gadow_1993_III","b",0.546987955161342,0.00347595121338814,157.363530608409,0
"elmamoun_2013_M3","a",-16.2140783727213,11.3420816809144,-1.42955048542853,0.152862936709655
"elmamoun_2013_M3","b",16.9578221327848,11.2974615364472,1.50102941958036,0.133364993782344
"elmamoun_2013_M3","c",0.0291930664141537,0.017796784707321,1.64035621570141,0.100948099404138
"elmamoun_2013_M21","a",-14.4476495558177,9.26075721755888,-1.56009376084541,0.118754806054905
"elmamoun_2013_M21","b",15.1999092933636,9.21649926167959,1.6492063702063,0.0991223169675529
"elmamoun_2013_M21","c",-0.0322647264089851,0.0177426472354896,-1.81848435471612,0.0690062745687435
"elmamoun_2013_M19","a",-73.6032747950865,41.7691913738415,-1.76214267918966,0.0780616820555873
"elmamoun_2013_M19","b",0.0277502725617707,0.0163193058733469,1.70045667243073,0.0890618426244094
"elmamoun_2013_M19","c",0.505218616009356,0.0189104026168506,26.7164388958683,2.51804268837172e-154
