"model","term","estimate","std.error","statistic","p.value"
"elmamoun_2013_M19","a",27.531850731553,0.743650085146641,37.0225880174867,6.16514346771751e-299
"elmamoun_2013_M19","b",-0.0316888607823139,0.000461607002397522,-68.649003628035,0
"elmamoun_2013_M19","c",0.814157741072478,0.00688553617906151,118.241734543242,0
"yang_1978","a",27.531850731553,0.743650085146641,37.0225880174867,6.16514346771751e-299
"yang_1978","b",-0.0316888607823139,0.000461607002397522,-68.649003628035,0
"yang_1978","c",0.814157741072478,0.00688553617906151,118.241734543242,0
"elmamoun_2013_M20","a",42.2298077799126,1.4874906427326,28.3899653327124,6.44588273070496e-177
"elmamoun_2013_M20","b",0.0199396462774009,0.000379763361656951,52.5054502108943,0
"elmamoun_2013_M20","c",0.841271884336802,0.0090527139099061,92.93035135201,0
"elmamoun_2013_M22","a",0.841273992158807,0.0090527198273593,92.9305234451521,0
"elmamoun_2013_M22","b",1.18758642498942,0.0219577253282831,54.0851298226109,0
"elmamoun_2013_M22","c",0.0236801574477744,0.000834092466963793,28.3903264754006,6.38033345625224e-177
"elmamoun_2013_M11","a",4.08484396994591,0.044428319133485,91.9423478001268,0
"elmamoun_2013_M11","b",2.80628618859907,0.0294949239170525,95.1447169855767,0
"elmamoun_2013_M11","c",0.486858631455304,0.00899615135772472,54.1185460421643,0
"ratkowsky_1986","beta0",66.7137465057609,4.31011685979081,15.4784078195501,5.24621182123534e-54
"ratkowsky_1986","beta1",0.0223174664745689,0.00112728066506116,19.7976131111572,3.84127395155185e-87
"ratkowsky_1986","beta2",0.677979062913642,0.00871967948574778,77.7527504332919,0
"peschel_1938","a",66.7137399933892,4.31011580402366,15.478410100051,5.24602611391071e-54
"peschel_1938","b",0.0223174682126037,0.0011272805557867,19.7976165720599,3.8410106531373e-87
"peschel_1938","c",0.677979075322598,0.00871967947530837,77.7527519494771,0
"elmamoun_2013_M4","a",-2.70009081887826,0.155819592967063,-17.3283139011216,3.24970753018152e-67
"elmamoun_2013_M4","b",1.90060137442129,0.0147094941882914,129.209159070484,0
"elmamoun_2013_M4","c",0.0310827661514071,0.000315695866051784,98.4579447939575,0
"huang_1992_IV","a",1.27908506536783,0.0360217726942905,35.508665168235,3.05088128561251e-275
"huang_1992_IV","b",0.783309367082773,0.0192000482784094,40.7972602841635,0
"huang_1992_IV","c",0.049003161053632,0.00352943631839107,13.884132374988,8.31463418526833e-44
"huang_1992_I","a",30.6859892894574,0.272044560249553,112.797658079649,0
"huang_1992_I","b",44.8658266316198,0.759193416320335,59.0967014032812,0
"huang_1992_I","c",18.8421970407344,0.353340076583482,53.3259550485287,0
"lundqvist_1989","a",150.39493720427,15.5100640025763,9.69660326219724,3.15512434412886e-22
"lundqvist_1989","b",5.8062721759391,0.0583734237064142,99.467733897902,0
"lundqvist_1989","c",0.233581673654715,0.00869416358951213,26.866491669939,1.0915414869605e-158
"ratkowsky_1990","a",3.35863896674566,0.00883569927499768,380.121466588341,0
"ratkowsky_1990","b",-44.223620597135,0.703908064381024,-62.8258473441737,0
"ratkowsky_1990","c",15.817350164387,0.308058266212448,51.3453196983157,0
"strand_1958","a",0.0314983081788563,0.000243273022931828,129.477193152168,0
"strand_1958","b",1.63728124983246,0.0107791416966851,151.893471289645,0
"strand_1958","c",-4.01147370384408,0.107627584712188,-37.2717989962456,6.25501620690577e-303
"elmamoun_2013_M18","a",0.761564169667923,0.00467438156283208,162.922979100258,0
"elmamoun_2013_M18","b",2.15885662278335,0.00517451154748654,417.209741049276,0
"flewelling_jong_1994","a",170.638822551377,20.022560517567,8.52232772135538,1.57522723371521e-17
"flewelling_jong_1994","b",5.27862482072909,0.0811705980936562,65.0312421578871,0
"flewelling_jong_1994","c",0.204015375151105,0.00861854386829221,23.6716756645727,1.07818820652122e-123
"power_model","a",1.77450410671184,0.0075716593135974,234.361324673594,0
"power_model","b",0.565810173124072,0.00131851138123432,429.128016016359,0
"elmamoun_2013_M12","a",27.9543521527101,0.126964655611451,220.174284079962,0
"elmamoun_2013_M12","b",46.3547803258585,0.325698715519047,142.324111570368,0
"elmamoun_2013_M1","a",1.20976999100243,0.00595252584029885,203.236411476324,0
"elmamoun_2013_M1","b",0.644376857529842,0.0015089622762475,427.033112538959,0
"hui_gadow_1993_III","a",1.20976999100243,0.00595252584029885,203.236411476324,0
"hui_gadow_1993_III","b",0.644376857529842,0.0015089622762475,427.033112538959,0
"larsen_hann_1987","a",-3.82817301471888,0.566367085718088,-6.75917282492714,1.39189100946798e-11
"larsen_hann_1987","b",4.64011527939959,0.546812408934863,8.48575343862089,2.15867660345716e-17
"larsen_hann_1987","c",0.0909106882782402,0.00829421571271039,10.9607335313121,6.01956548840365e-28
"pearl_1920","beta0",17.8228118992678,0.0618564102175515,288.132011485702,0
"pearl_1920","beta1",3.21706654931894,0.0129582639048465,248.263700518998,0
"pearl_1920","beta2",0.0657882111549528,0.000420076268864496,156.610158752324,0
"huang_1992_VII","a",17.8227083879872,0.0618550387364381,288.13672664452,0
"huang_1992_VII","b",3.21706676975975,0.0129583530213945,248.262010183571,0
"huang_1992_VII","c",0.0657888942302326,0.000420079200768487,156.610691769265,0
"logistic_model","a",17.8227083879872,0.0618550387364381,288.13672664452,0
