"model","term","estimate","std.error","statistic","p.value"
"lebedev_M13","a",1.08379716744989,0.00511546265943588,211.866890563796,0
"lebedev_M13","b",22.0180133967048,0.640733201581876,34.3637778444219,2.62161383930362e-130
"lebedev_M13","c",7.54953245189339,0.562584648582696,13.4193715930798,5.4690577762603e-35
"lebedev_M23","a",1.08379716258357,0.00511546223281762,211.866907281732,0
"lebedev_M23","b",22.018014378064,0.640733250394654,34.3637767581161,2.62164172456264e-130
"lebedev_M23","c",0.132458531699952,0.00987069471380476,13.4193727534396,5.46899586985503e-35
"zeide_1992","beta0",22.6317559685708,0.656119367641146,34.4933514917195,9.70033153990907e-131
"zeide_1992","beta1",1.4632649925803,0.126822189003865,11.5379256900833,2.7820957198237e-27
"zeide_1992","beta2",0.00268750749080681,0.00230498334287659,1.16595527647191,0.244225112837763
"zeide_1992","beta3",1.79034185187471,0.240614677053267,7.44070093229752,4.81896777671421e-13
"pearl_1920","beta0",23.5906052322659,0.680912072510799,34.6455969641979,1.66833432260937e-131
"pearl_1920","beta1",5.78621122252543,0.377718842560243,15.3188312854755,2.94736446449539e-43
"pearl_1920","beta2",0.0736138861316153,0.00441273764014216,16.6821352490931,2.06523063552104e-49
"huang_1992_VII","a",23.5906163347946,0.680912890200291,34.6455716646155,1.66874618919298e-131
"huang_1992_VII","b",5.78620913929733,0.37771834855824,15.3188458050381,2.94692540973391e-43
"huang_1992_VII","c",0.0736138157967333,0.00441273343619206,16.6821352028592,2.06523163955151e-49
"logistic_model","a",23.5906163347946,0.680912890200291,34.6455716646155,1.66874618919298e-131
"logistic_model","b",5.78620913929733,0.37771834855824,15.3188458050381,2.94692540973391e-43
"logistic_model","c",0.0736138157967333,0.00441273343619206,16.6821352028592,2.06523163955151e-49
"gompertz_model","a",25.1452299117307,0.961911692678719,26.1408922493775,1.15120978981969e-93
"gompertz_model","b",-2.26015236409282,0.0904441511617088,-24.9894806359762,2.60926787047875e-88
"gompertz_model","c",0.0464913339223659,0.00363127227776016,12.8030426710505,2.09894819886138e-32
"huang_1992","beta0",25.1454980012926,0.961943393709967,26.140309466977,1.15838941368011e-93
"huang_1992","beta1",2.26013819789983,0.0904412938890397,24.9901134837007,2.59157980814365e-88
"huang_1992","beta2",0.0464902993902728,0.00363122066331754,12.8029397551948,2.10101202998499e-32
"elmamoun_2013_M19","a",24.7241189651585,1.63487019264782,15.1229859571392,2.18918962030505e-42
"elmamoun_2013_M19","b",-0.0124081062489521,0.00191741284741217,-6.47127522155631,2.44609158362827e-10
"elmamoun_2013_M19","c",1.20773222233393,0.0708230625299527,17.0528099067045,4.14645610508094e-51
"yang_1978","a",24.7241189651585,1.63487019264782,15.1229859571392,2.18918962030505e-42
"yang_1978","b",-0.0124081062489521,0.00191741284741217,-6.47127522155631,2.44609158362827e-10
"yang_1978","c",1.20773222233393,0.0708230625299527,17.0528099067045,4.14645610508094e-51
"ratkowsky_1990","a",3.6481672830984,0.0792475152407776,46.035099927287,2.86308531422851e-176
"ratkowsky_1990","b",-45.4559047697753,6.59812893381005,-6.88921135457821,1.8090882831101e-11
"ratkowsky_1990","c",11.6362856473167,2.74037044130243,4.24624549730083,2.62104439403174e-05
"elmamoun_2013_M22","a",1.28478567400628,0.107312817227326,11.9723413027603,5.1530482622347e-29
"elmamoun_2013_M22","b",3.70057143970874,1.02427299590424,3.61287611262446,0.000335456364089267
"elmamoun_2013_M22","c",0.0300439170402092,0.00354633286124699,8.47182659262416,3.12533052526825e-16
"elmamoun_2013_M20","a",33.2845433219109,3.92883559043038,8.47185955120734,3.12456333938929e-16
"elmamoun_2013_M20","b",0.00811870754356153,0.00146974120143013,5.52390280388249,5.49836334529265e-08
"elmamoun_2013_M20","c",1.28478728331043,0.107312868006101,11.9723506340114,5.15260411202638e-29
"monomolecular_model","a",30.0169565445333,2.25336868365701,13.3209255823235,1.42665487101602e-34
"monomolecular_model","b",0.989527927068552,0.0214294288622599,46.1761222582672,8.81673730765357e-177
"monomolecular_model","c",0.02098058164719,0.00309233277792748,6.78471016992273,3.51124784512071e-11
"elmamoun_2013_M11","a",3.74880928045295,0.17819692577563,21.0374520443361,1.00410963073307e-69
"elmamoun_2013_M11","b",5.64672340784881,1.2005716765431,4.70336217168462,3.36922165102905e-06
"elmamoun_2013_M11","c",0.792962746406561,0.101128174184098,7.8411654596178,3.0204994521731e-14
"hyperbolic_model_I","a",45.4444608552103,2.76345072539153,16.4448240157319,2.38349634986281e-48
"hyperbolic_model_I","b",66.551752639128,5.9021251770816,11.275896502086,2.86067503936914e-26
"elmamoun_2013_M4","a",5.62978036884634,2.61599397616162,2.15206167145185,0.031901111085114
"elmamoun_2013_M4","b",1.39956183104528,0.198622813364508,7.04632971076105,6.5768509969856e-12
"elmamoun_2013_M4","c",0.0245019934945255,0.00300718669111484,8.14781256079647,3.37838291992533e-15
"elmamoun_2013_M6","a",34.5879914770555,1.33633283158608,25.8827671217232,1.56030711226406e-92
"elmamoun_2013_M6","b",18.6168580833453,0.905995542986572,20.5485095676914,1.86278852898289e-67
"elmamoun_2013_M7","a",3.16550999537659,0.0980486383542315,32.2850989928099,1.8533678780855e-121
"elmamoun_2013_M7","b",0.170034615940498,0.00328470699556837,51.7655353034237,1.66999130567693e-196
"elmamoun_2013_M13","a",3.16550999537659,0.0980486383542315,32.2850989928099,1.8533678780855e-121
