"model","term","estimate","std.error","statistic","p.value"
"linear_model_II","a",-4.96521392675494,0.948002018750127,-5.2375562799974,2.28369858760601e-07
"linear_model_II","b",6.30017140633471,0.315707994119349,19.9556917268082,9.04597133801352e-68
"elmamoun_2013_M18","a",2.07715019315863,0.20245001182803,10.2600645680527,8.43348588886232e-23
"elmamoun_2013_M18","b",1.60674264100115,0.0827757974122983,19.4107781650006,5.62780201469939e-65
"elmamoun_2013_M12","a",26.599011641593,1.38889854593472,19.1511552225667,1.19122483084631e-63
"elmamoun_2013_M12","b",22.31209252245,2.37818626281179,9.38197855708319,1.46765679955125e-19
"hyperbolic_model_I","a",26.7288494609939,1.18014195828963,22.6488426017255,9.75221704867795e-82
"hyperbolic_model_I","b",18.337265769478,1.79940202774159,10.1907553102477,1.54531774697742e-22
"huang_1992_IV","a",1.42979364053253,0.803109227397435,1.7803227652681,0.0755501812440383
"huang_1992_IV","b",1.11657437467211,0.433796645897782,2.57395806360204,0.010303030570741
"huang_1992_IV","c",0.129641325420031,0.0464802470296489,2.78917031868043,0.00545910115086459
"peschel_1938","a",33.5295322061809,9.87741840721412,3.39456433086728,0.00073466371396585
"peschel_1938","b",0.0647866277282494,0.00852789943248711,7.59702060761225,1.2328349227451e-13
"peschel_1938","c",0.794524116809566,0.186228317691109,4.26639797137307,2.32215245563937e-05
"ratkowsky_1986","beta0",33.5295185839445,9.87740835112785,3.39456640770714,0.000734658251994013
"ratkowsky_1986","beta1",0.0647866523051639,0.0085279085120358,7.59701540110658,1.23287998696939e-13
"ratkowsky_1986","beta2",0.794524226157777,0.186228353422952,4.26639773994723,2.32215478924574e-05
"elmamoun_2013_M11","a",3.56893760816595,0.355282342865066,10.0453559819082,5.48998866707998e-22
"elmamoun_2013_M11","b",2.0329420380484,0.536433600971305,3.78973657572421,0.00016668521778109
"elmamoun_2013_M11","c",0.591744129963958,0.1848378318596,3.20142323684816,0.00144286203980905
"elmamoun_2013_M20","a",30.1818674703058,7.87921579726717,3.83056743804048,0.000141887425504519
"elmamoun_2013_M20","b",0.0496960140390648,0.00853859579284559,5.82016238322284,9.7663828019098e-09
"elmamoun_2013_M20","c",0.886327977723394,0.190763659748936,4.64620975970942,4.19362949057988e-06
"elmamoun_2013_M22","a",0.886327545143899,0.190763701836348,4.64620646701571,4.19369396801435e-06
"elmamoun_2013_M22","b",0.666702063644442,0.25398321918078,2.62498469700038,0.00889535061992444
"elmamoun_2013_M22","c",0.0331324700744963,0.00864950301320164,3.83056344670053,0.000141889669715376
