"model","term","estimate","std.error","statistic","p.value"
"elmamoun_2013_M7","a",2.33695532033845,0.205335970617145,11.3811297324801,1.25747229011284e-19
"elmamoun_2013_M7","b",0.184814185982594,0.00690151767636186,26.7787745607889,7.13041480379727e-47
"elmamoun_2013_M13","a",2.33695532033845,0.205335970617145,11.3811297324801,1.25747229011284e-19
"elmamoun_2013_M13","b",0.184814185982594,0.00690151767636186,26.7787745607889,7.13041480379727e-47
"elmamoun_2013_M6","a",29.2771881941616,2.18659649518475,13.3893876893312,7.3277387848858e-24
"elmamoun_2013_M6","b",12.6448900843699,1.55824896676642,8.11480729591613,1.44248060366199e-12
"hyperbolic_model_I","a",34.8405488011623,3.59938603744345,9.67958102818798,6.00431476834474e-16
"hyperbolic_model_I","b",36.791606692538,6.92691694543735,5.31139711683307,6.80619875076067e-07
"elmamoun_2013_M14","a",0.262261888006871,0.00725457262288392,36.1512526843536,1.80239498980196e-58
"elmamoun_2013_M14","b",2.41703402447853,0.211821058940981,11.4107352524943,1.08645967905853e-19
"elmamoun_2013_M12","a",36.1628997063537,4.60907074426443,7.84602834559551,5.39693392145423e-12
"elmamoun_2013_M12","b",46.024761601698,9.8395068410862,4.6775475991861,9.29998814159168e-06
"elmamoun_2013_M8","a",0.517836644864111,0.00625848267323579,82.7415640341426,1.73354513122069e-92
"elmamoun_2013_M8","b",2.0110055196112,0.1758854386828,11.4336100513582,9.70463956012827e-20
"huang_1992","beta0",22.0679023495465,1.68769332852,13.0757774393163,3.965900868394e-23
"huang_1992","beta1",1.96319442819598,0.331439764837464,5.92323141780744,4.79728123949582e-08
"huang_1992","beta2",0.0594897814506794,0.0136181291081654,4.36842542600139,3.13764519207388e-05
"elmamoun_2013_M18","a",1.00778413467252,0.218307154554169,4.61635871133331,1.18557216855715e-05
"elmamoun_2013_M18","b",2.14240351814255,0.173463815061685,12.3507229296248,1.08464789489002e-21
"pearl_1920","beta0",21.1187891733286,1.23621337935439,17.0834497717197,5.27969857643639e-31
"pearl_1920","beta1",4.05506593464647,0.970451039046126,4.17853737230502,6.42304279902127e-05
"pearl_1920","beta2",0.0842518126168067,0.0161595445402651,5.21374921223025,1.04528132572045e-06
"huang_1992_VII","a",21.1187849747524,1.23621242247744,17.0834595986579,5.27947673837274e-31
"huang_1992_VII","b",4.05506569821688,0.970451488254007,4.17853519449239,6.42309486957007e-05
"huang_1992_VII","c",0.084251842926347,0.0161595502697975,5.21374923928515,1.04528120664956e-06
"logistic_model","a",21.1187849747524,1.23621242247744,17.0834595986579,5.27947673837274e-31
"logistic_model","b",4.05506569821688,0.970451488254007,4.17853519449239,6.42309486957007e-05
"logistic_model","c",0.084251842926347,0.0161595502697975,5.21374923928515,1.04528120664956e-06
"elmamoun_2013_M5","a",0.620861121092466,0.347732456373259,1.78545634643327,0.0773126598972905
"elmamoun_2013_M5","b",1.01359965271567,0.21166887203879,4.7886098836957,6.02633703475717e-06
"elmamoun_2013_M5","c",-0.00287183252850632,0.00145133401346268,-1.97875368582765,0.0506794446971332
"linear_model_II","a",-11.6485657466895,1.9861594726866,-5.86486931531887,6.0867676383e-08
"linear_model_II","b",8.04566182761366,0.610137903634925,13.1866284321647,1.92706200495752e-23
"elmamoun_2013_M15","a",0.66438054573323,0.00479760364556632,138.481749393203,3.2466941024596e-114
"elmamoun_2013_M15","b",1.51865369036531,0.132878188843151,11.4289162396541,9.93206985069375e-20
"hui_gadow_1993_II","a",26.2232234970596,1.44786372083783,18.1116655660694,4.87619860645008e-33
"hui_gadow_1993_II","b",-18.0625829384818,1.55868927819365,-11.5883153821487,4.52655411486739e-20
"elmamoun_2013_M10","a",3.26664455981578,0.0552130252307443,59.1643827912695,1.70476949277389e-78
"elmamoun_2013_M10","b",-18.0625570770238,1.55868865611713,-11.5883034152694,4.52682085836474e-20
"wykoff_1982_II","a",3.26664455981578,0.0552130252307443,59.1643827912695,1.70476949277389e-78
"wykoff_1982_II","b",-18.0625570770238,1.55868865611713,-11.5883034152694,4.52682085836474e-20
