"model","term","estimate","std.error","statistic","p.value"
"elmamoun_2013_M11","a",3.49660479682856,0.0117185622669392,298.381722704439,0
"elmamoun_2013_M11","b",8.37607932138826,0.300158121682587,27.9055561596493,3.28347064378128e-170
"elmamoun_2013_M11","c",1.00630021584375,0.0142420932912143,70.6567633891655,0
"elmamoun_2013_M14","a",0.244886389762031,0.000337659519608873,725.246514730859,0
"elmamoun_2013_M14","b",3.00639582482396,0.0121131643996411,248.192439699162,0
"ratkowsky_1990","a",3.50623708547325,0.00633892404150997,553.128111728886,0
"ratkowsky_1990","b",-29.4561631602519,0.466995727839621,-63.0758728704428,0
"ratkowsky_1990","c",4.82211018149829,0.269602865983817,17.8859752247135,2.38806261883722e-71
"elmamoun_2013_M4","a",10.3588707789131,0.377370550709,27.4501302750068,8.40441667902667e-165
"elmamoun_2013_M4","b",0.842406408103657,0.0227800142036325,36.9800650944865,8.33551943842459e-296
"elmamoun_2013_M4","c",0.0303458922892456,0.000310389311864115,97.7671947110432,0
"huang_1992_I","a",34.9159487064013,0.21675995842601,161.081174585663,0
"huang_1992_I","b",29.2832752057233,0.474887162016142,61.6636488579743,0
"huang_1992_I","c",6.33702748218451,0.28784885170073,22.0151216332555,5.82334953649324e-107
"ratkowsky_1986","beta0",32.1666780564945,0.305602281728307,105.256668486173,0
"ratkowsky_1986","beta1",0.0111427785456832,0.000352399273481793,31.6197545914037,1.57751502259137e-217
"ratkowsky_1986","beta2",1.3039336825196,0.0144884907006609,89.9978962239406,0
"peschel_1938","a",32.1666773802128,0.305602259599675,105.256673894852,0
"peschel_1938","b",0.011142778235103,0.000352399274513933,31.6197536174621,1.57756280715008e-217
"peschel_1938","c",1.30393370446508,0.0144884907606811,89.9978973657975,0
"huang_1992_IV","a",0.0524502616266798,0.00446666109684795,11.7426105293041,8.3924293745813e-32
"huang_1992_IV","b",3.06602161411137,0.0614743187936385,49.8748367493687,0
"huang_1992_IV","c",0.177873977467695,0.00150641078748156,118.078002989522,0
"strand_1958","a",0.0282770529652958,0.000257615078479072,109.764743322635,0
"strand_1958","b",0.877916259708487,0.01823074807517,48.1558000850331,0
"strand_1958","c",5.90359945715968,0.289725838818021,20.3765031149595,5.7949077563046e-92
"elmamoun_2013_M20","a",29.6472771879736,0.2628598213803,112.787405211999,0
"elmamoun_2013_M20","b",0.00708631268670832,0.000251766013389998,28.1464229078898,4.17962976376567e-173
"elmamoun_2013_M20","c",1.43348780301387,0.0152646684009459,93.9088727878978,0
"elmamoun_2013_M22","a",1.43349227881104,0.0152646973382952,93.9089879767727,0
"elmamoun_2013_M22","b",4.75992287918551,0.205445612611634,23.1687735682313,3.35384567389978e-118
"elmamoun_2013_M22","c",0.0337300141116849,0.000299056118418725,112.788242855669,0
"elmamoun_2013_M6","a",34.87112336454,0.130340551469442,267.538559346326,0
"elmamoun_2013_M6","b",16.9524378100428,0.0983695871328684,172.3341360287,0
"elmamoun_2013_M7","a",2.87077497780046,0.011607337621989,247.324155744557,0
"elmamoun_2013_M7","b",0.169342921549602,0.000316483191587664,535.077141696148,0
"elmamoun_2013_M13","a",2.87077497780046,0.011607337621989,247.324155744557,0
"elmamoun_2013_M13","b",0.169342921549602,0.000316483191587664,535.077141696148,0
"elmamoun_2013_M8","a",0.501012223860943,0.000299262292748941,1674.15754005887,0
"elmamoun_2013_M8","b",2.56250798003777,0.010264416799741,249.649642062707,0
"elmamoun_2013_M15","a",0.650973781477118,0.000231548184656218,2811.39661035834,0
"elmamoun_2013_M15","b",1.95245850370468,0.00780707997174246,250.088190561843,0
"hui_gadow_1993_II","a",30.6715279375168,0.0827141020224693,370.813769206911,0
"hui_gadow_1993_II","b",-23.2351536858136,0.0916584975500433,-253.496994898131,0
"elmamoun_2013_M10","a",3.42333478805519,0.00269677142147439,1269.41970713394,0
"elmamoun_2013_M10","b",-23.2351534101447,0.0916584970672327,-253.496993225859,0
"wykoff_1982_II","a",3.42333478805519,0.00269677142147439,1269.41970713394,0
"wykoff_1982_II","b",-23.2351534101447,0.0916584970672327,-253.496993225859,0
"wykoff_1982_III","a",3.42333478805519,0.00269677142147439,1269.41970713394,0
"wykoff_1982_III","b",-23.2351534101447,0.0916584970672327,-253.496993225859,0
"linear_model_II","a",-17.2471511769503,0.113326668114566,-152.189696069724,0
"linear_model_II","b",9.66402261893998,0.0331160749158076,291.822706752212,0
"elmamoun_2013_M16","a",30.3200695923104,0.0808922757981622,374.820331028433,0
"elmamoun_2013_M16","b",22.4439672213804,0.089025417612877,252.107407335925,0
"seber_1989","beta0",25.3934505714537,0.0911379699576926,278.626466918692,0
"seber_1989","beta1",0.0489499743836611,0.000477615088426845,102.488333324835,0
"seber_1989","beta2",15.6617628857221,0.0802871466735618,195.071858131925,0
"elmamoun_2013_M2","a",29.9778021681674,0.0791391577295762,378.798600189853,0
"elmamoun_2013_M2","b",-21.6758924227625,0.086468965589982,-250.678289891256,0
"elmamoun_2013_M17","a",3.40045708355894,0.00263992519136427,1288.08842564271,0
"elmamoun_2013_M17","b",-21.6758889750883,0.0864689608605409,-250.678263730354,0
"schumacher_1939","beta0",29.9777513245233,0.0791390073785495,378.798677384583,0
"schumacher_1939","beta1",-21.6758318617363,0.0864688883112028,-250.677813547512,0
"hyperbolic_model_I","a",42.229128837768,0.2274117101544,185.69461004931,0
"hyperbolic_model_I","b",52.3772840336507,0.483916063339592,108.236299642929,0
"exponential_model","a",3.44424936177451,0.00247941746381319,1389.13652583437,0
"exponential_model","b",-21.08379603042,0.0823987103357168,-255.875315821307,0
"elmamoun_2013_M12","a",43.9529208238263,0.284740662232625,154.361236920626,0
"elmamoun_2013_M12","b",64.1147164446332,0.665800286229326,96.2972197079377,0
"huang_1992_VII","a",24.3894329186515,0.0728936352724115,334.58933454897,0
"huang_1992_VII","b",4.58951075813477,0.0475459211120216,96.5279597238542,0
"huang_1992_VII","c",0.0685914532116745,0.000576942119805419,118.887928020939,0
"logistic_model","a",24.3894329186515,0.0728936352724115,334.58933454897,0
"logistic_model","b",4.58951075813477,0.0475459211120216,96.5279597238542,0
