"model","term","estimate","std.error","statistic","p.value"
"hyperbolic_model_I","a",29.9897184510966,0.604675235476605,49.5964059574205,0
"hyperbolic_model_I","b",17.1061841558642,0.817421252176056,20.927011758412,5.38932166268029e-88
"elmamoun_2013_M12","a",29.5869660836619,0.684528932044197,43.222374831268,7.97315503514627e-288
"elmamoun_2013_M12","b",19.9505081881555,1.01708311994615,19.6154156891442,2.04888785071909e-78
"elmamoun_2013_M20","a",28.3952815900462,2.06042554043656,13.7812704379649,2.5361897150078e-41
"elmamoun_2013_M20","b",0.0465290293800962,0.00695774829571285,6.68736887316921,2.94869376197559e-11
"elmamoun_2013_M20","c",1.0543976425305,0.0983628511781908,10.7194701038137,4.24395874407229e-26
"elmamoun_2013_M22","a",1.05440059675349,0.0983629150103495,10.7194931813738,4.24295826351458e-26
"elmamoun_2013_M22","b",0.756889557325655,0.160885612785206,4.70451984004412,2.72113634232552e-06
"elmamoun_2013_M22","c",0.0352171951335514,0.00255542130967106,13.7813655228869,2.53314404151491e-41
"strand_1958","a",0.0330087517638668,0.00129088639527363,25.5706093771868,8.25072662693326e-125
"strand_1958","b",0.586671579894607,0.0558167549063681,10.5106715873888,3.51803035096235e-25
"strand_1958","c",-0.161710224575974,0.529491266207822,-0.305406783636171,0.760088555916485
"elmamoun_2013_M4","a",0.35008048819806,0.657588359119429,0.532370263772384,0.594529491361995
"elmamoun_2013_M4","b",0.639958361225424,0.0672805447357119,9.51178923623874,5.24078519938102e-21
"elmamoun_2013_M4","c",0.0344916760283286,0.00151792033638599,22.7229817016944,9.91842246622919e-102
"peschel_1938","a",30.5709226443296,2.34524818788991,13.0352611728634,2.55471969549162e-37
"peschel_1938","b",0.0605047261424059,0.00805138060873751,7.51482622455396,8.58981055805753e-14
"peschel_1938","c",0.974072232742135,0.0961446915244253,10.1313158043122,1.49444249063974e-23
"ratkowsky_1986","beta0",30.5709231377029,2.34524826788518,13.0352609386085,2.5547269199966e-37
"ratkowsky_1986","beta1",0.0605047257229798,0.00805138017655902,7.51482657583786,8.58978813577685e-14
"ratkowsky_1986","beta2",0.974072221772418,0.0961446884668033,10.1313160124154,1.49443946694976e-23
"huang_1992_I","a",29.7926057851348,1.11094676440458,26.8173118098079,2.38730307203784e-135
"huang_1992_I","b",16.1651605148233,2.08600270439166,7.74934782241211,1.46686123498341e-14
"huang_1992_I","c",6.37986789842513,1.68032415256619,3.79680782941899,0.000150997230948996
"huang_1992_IV","a",0.990516066095252,0.304789980353563,3.24983145753752,0.00117415021242079
"huang_1992_IV","b",1.55398662076009,0.246481931940377,6.30466748019483,3.55346858077693e-10
"huang_1992_IV","c",0.170674989105689,0.0161082108891208,10.5955273543731,1.49594863721356e-25
"elmamoun_2013_M11","a",3.4484667933083,0.0970179684307225,35.5446197141382,2.50826428561664e-214
"elmamoun_2013_M11","b",2.33146463162636,0.387968260754711,6.00942104668817,2.21161334090487e-09
"elmamoun_2013_M11","c",0.751631022144205,0.094255089062195,7.97443437402341,2.56751225108852e-15
"linear_model_II","a",-5.13325900413283,0.54376192864168,-9.44026923134493,1.00873057412682e-20
"linear_model_II","b",7.08949576870758,0.176724930933678,40.1159911691698,6.71116189834103e-258
"elmamoun_2013_M6","a",26.7857269867189,0.448388257585929,59.7377976197018,0
"elmamoun_2013_M6","b",6.74669886348852,0.244970032116356,27.5409151282798,1.3932192593648e-141
"elmamoun_2013_M7","a",1.30358573782107,0.0371726652138204,35.0683958312575,7.19189449230355e-210
"elmamoun_2013_M7","b",0.193218311644223,0.00161721994350444,119.475592927408,0
"elmamoun_2013_M13","a",1.30358573782107,0.0371726652138204,35.0683958312575,7.19189449230355e-210
"elmamoun_2013_M13","b",0.193218311644223,0.00161721994350444,119.475592927408,0
