"model","term","estimate","std.error","statistic","p.value"
"exponential_model","a",3.51581964453775,0.0312305831906654,112.576176470141,5.74277446663063e-222
"exponential_model","b",-10.8625397875899,0.719319053361569,-15.1011428611913,2.18752952333174e-37
"elmamoun_2013_M16","a",32.2107245060147,1.0536237455076,30.57137298144,6.54958617844511e-88
"elmamoun_2013_M16","b",11.0723339227051,0.741700757659024,14.9283033735221,8.8133999042411e-37
"elmamoun_2013_M15","a",0.647519729511844,0.00274982013872365,235.477120991773,4.18206331478645e-304
"elmamoun_2013_M15","b",0.914063943544423,0.0619692502120359,14.7502824451939,3.69818840854151e-36
"schumacher_1939","beta0",31.8365593944108,1.02237887147281,31.1396883119739,1.533982753998e-89
"schumacher_1939","beta1",-10.5253053880538,0.708167330707141,-14.8627378469207,1.49486231801682e-36
"elmamoun_2013_M2","a",31.8365593711675,1.02237887211785,31.1396882695924,1.53398318118152e-89
"elmamoun_2013_M2","b",-10.5253053718268,0.708167329984779,-14.8627378391672,1.49486241140076e-36
"elmamoun_2013_M17","a",3.46061528917373,0.0321133582450386,107.762485093205,3.7348130974266e-217
"elmamoun_2013_M17","b",-10.5253052247405,0.708167320934688,-14.8627378214071,1.4948626253074e-36
"elmamoun_2013_M10","a",3.48417007886239,0.0333270714894025,104.544741651552,8.04937733014738e-214
"elmamoun_2013_M10","b",-11.6413129689534,0.77667135084973,-14.9887245824337,5.41539198658521e-37
"wykoff_1982_II","a",3.48417007886239,0.0333270714894025,104.544741651552,8.04937733014738e-214
"wykoff_1982_II","b",-11.6413129689534,0.77667135084973,-14.9887245824337,5.41539198658521e-37
"wykoff_1982_III","a",3.48417007886239,0.0333270714894025,104.544741651552,8.04937733014738e-214
"wykoff_1982_III","b",-11.6413129689534,0.77667135084973,-14.9887245824337,5.41539198658521e-37
"hui_gadow_1993_II","a",32.5953642902819,1.08630806893463,30.0056358066538,2.86023911110361e-86
"hui_gadow_1993_II","b",-11.6413129633528,0.776671348602889,-14.9887246185838,5.41539040839528e-37
"elmamoun_2013_M8","a",0.497887667003876,0.00350407024225605,142.088380820619,9.78040431201624e-248
"elmamoun_2013_M8","b",1.17451744400829,0.0799829159486344,14.6846039567071,6.27533216494384e-36
"elmamoun_2013_M14","a",0.245109877162063,0.00381102192999222,64.3160500423999,2.88407300768804e-161
"elmamoun_2013_M14","b",1.30550282242001,0.0899417056006572,14.5149884995117,2.45641312587808e-35
"elmamoun_2013_M6","a",34.1286720326758,1.39920297465299,24.3915090597487,4.7285326056379e-69
"elmamoun_2013_M6","b",7.09747503007278,0.627395331744694,11.3126041444009,2.23473259994017e-24
"elmamoun_2013_M7","a",1.21491098361655,0.0841771308850132,14.4327915532798,4.75645352479137e-35
"elmamoun_2013_M7","b",0.171174956442683,0.0035089052550036,48.7830089451951,1.47125710987886e-132
